174 d06-015-02-10_174_us
155 c03-000f-04-01_155_,
586 n04-183-04-07_586_on
0 a01-132x-00-06_0_development
153 c03-094d-02-03_153_always
112 b04-134-07-05_112_sense
567 p03-096-06-03_567_"""
334 g06-045c-01-04_334_,
218 e02-000-07-00_218_complicates
146 c02-059-07-08_146_Godard
87 b01-009-03-06_87_mistake
667 r03-096-05-09_667_lend
133 c06-043-00-02_133_suffered
671 r06-111-00-01_671_lives
644 r02-065-06-00_644_break
548 m04-145-07-04_548_"""
245 e07-007-03-05_245_.
301 g01-083-05-08_301_.
289 f07-032b-00-06_289_richly-
160 c04-023-01-04_160_yarn
0 a01-072u-00-02_0_costs
0 a05-022-00-01_0_is
176 d01-024-06-04_176_impressive
551 n06-163-00-03_551_in
0 a01-014u-03-06_0_to
0 a01-053u-08-06_0_before
85 a06-141-06-02_85_officers
73 a06-044-03-03_73_The
118 b05-055-01-00_118_on
343 g06-026l-01-09_343_that
333 g06-042b-04-08_333_the
58 a04-010-00-01_58_attempt
0 a05-116-04-07_0_,
343 g06-037l-07-02_343_ever
344 g06-050m-00-03_344_was
635 r06-003-01-04_635_was
96 b02-045-05-09_96_that
335 g06-042d-03-08_335_German
89 b01-027-00-00_89_THE
151 c03-096b-03-04_151_spite
56 a03-066-00-03_56_purpose
247 e07-083-07-05_247_disagreeable
344 g06-042m-05-02_344_as
123 b06-000-00-10_123_1934
650 r02-109-03-02_650_the
157 c04-000-03-02_157_'ll
26 a02-042-02-02_26_desired
666 r03-090-06-00_666_difficult
0 a05-044-06-06_0_Sir
117 b05-038-05-06_117_developed
333 g06-011b-06-01_333_going
335 g06-045d-01-04_335_had
668 r03-110-08-08_668_b.
152 c03-007c-03-05_152_school
256 f01-147-00-07_256_himself
154 c03-003e-02-06_154_the
154 c03-096e-06-06_154_oddly
112 b04-140-02-05_112_a
152 c03-007c-01-03_152_the
301 g01-083-02-01_301_a
0 a01-113u-09-06_0_of
110 b04-089-03-04_110_unions
551 n06-194-03-02_551_in
247 e07-086-01-04_247_and
337 g06-047f-02-06_337_had
133 c06-116-05-02_133_the
125 c06-020-07-01_125_do
10 a01-020x-03-00_10_to
337 g06-050f-03-04_337_,
645 r02-070-01-00_645_printing
332 g06-011a-04-00_332_is
132 b06-045-07-06_132_majorities
217 f01-139-02-03_217_works
0 a01-014u-04-06_0_"""
144 c02-049-02-01_144_Godard's
51 a03-040-00-02_51_were
39 a02-120-04-00_39_being
228 e02-100-01-08_228_It
341 g06-018j-04-03_341_with
153 c03-096d-06-08_153_odd
152 c03-016c-09-02_152_bear
635 r06-027-01-06_635_the
337 g06-047f-03-08_337_.
94 b01-132-04-08_94_Commonwealth
242 e04-109-04-00_242_the
0 a05-116-06-03_0_,
61 a04-050-05-01_61_said
137 c02-000-08-04_137_in
84 a06-119-02-03_84_than
263 f02-038-05-07_263_for
330 g04-104-03-04_330_if
153 c03-096d-00-04_153_,
645 r02-070-06-03_645_own
98 b02-102-06-01_98_chances
273 f04-007-02-05_273_violent
511 m01-090-01-01_511_on
19 a01-117-02-03_19_of
128 b06-071-01-02_128_defend
137 c02-000-00-07_137_fatal
625 p03-135-05-04_625_with
3 a01-007x-02-03_3_the
59 a04-023-02-00_59_guests
124 c06-111-02-06_124_waste
157 c04-000-03-10_157_him
541 m03-095-06-02_541_definite
128 b06-071-01-06_128_on
0 a05-044-00-00_0_The
544 m04-024-07-04_544_conductor
644 r02-065-02-01_644_on
0 a05-069-04-00_0_tone
202 e06-037-06-07_202_other
126 b06-036-05-06_126_role
12 a01-043-09-01_12_State
174 d06-015-00-06_174_if
611 p02-155-00-03_611_it
333 g06-018b-00-02_333_sailing
118 g05-098-06-06_118_old
178 d01-060-02-03_178_the
193 f04-096-05-00_193_he
153 c03-007d-08-00_153_integral
16 a01-091-08-02_16_.
118 b05-071-02-02_118_the
0 a01-049u-05-06_0_another
154 c03-016e-10-05_154_away
244 e07-003-06-03_244_carrying
247 e07-086-05-02_247_congenial
159 c04-017-00-00_159_But
193 d04-081-06-03_193_Great
606 p02-131-02-08_606_and
341 g06-018j-03-02_341_'
153 c03-084d-08-01_153_.
0 a01-026u-03-02_0_future
53 a03-054-07-01_53_in
213 e01-059-04-07_213_of
91 b01-079-05-04_91_the
193 f04-093-07-05_193_,
123 b06-023-07-09_123_the
148 c02-082-04-04_148_last
74 a06-051-08-05_74_Fell
247 e07-090-06-03_247_sizes
551 m06-019-03-04_551_'
166 c04-089-03-10_166_have
118 g05-098-03-02_118_we
0 a05-073-04-08_0_he
154 c03-084e-06-00_154_the
635 r06-007-01-07_635_after
338 g06-037g-00-02_338_,
340 g06-037i-06-02_340_remedies
586 n04-195-00-01_586_Munyard
125 c06-005-04-02_125_of
28 a02-050-01-07_28_might
75 a06-057-01-11_75_been
92 b01-089-01-08_92_were
551 n06-194-01-08_551_five
338 g06-031g-01-03_338_I
5 a01-011-06-03_5_,
330 h04-007-03-08_330_quantity
150 c03-016a-02-05_150_dingy
85 a06-147-04-00_85_of
337 g06-037f-05-08_337_conventional
104 b03-104-05-05_104_no
3 a01-007x-04-01_3_an
333 g06-050b-04-03_333_Anglesey
334 g06-037c-06-04_334_of
239 k04-017-00-09_239_she
46 a03-023-02-01_46_the
544 m04-012-02-06_544_of
0 a05-039-01-01_0_the
544 m04-000-00-06_544_how
214 e01-086-02-05_214_button
0 a05-053-10-06_0_.
337 g06-026f-01-09_337_ever
338 g06-045g-00-03_338_that
212 e01-035-03-08_212_to
225 e02-086-00-00_225_Coming
21 a02-000-07-02_21_more
232 e04-019-03-03_232_to
0 a01-011u-07-04_0_,
671 r06-115-01-04_671_and
333 g06-018b-09-09_333_...
0 a01-072u-03-00_0_offer
334 g06-011c-04-06_334_tired
164 c04-075-04-06_164_nose
150 c03-003a-02-02_150_and
68 a06-014-04-05_68_genuine
237 e04-062-00-01_237_is
582 n04-039-00-02_582_beast
0 a05-029-02-03_0_delayed
12 a01-049-03-04_12_Communist
549 m04-209-06-03_549_asking
533 m02-102-06-07_533_the
37 a02-124-01-04_37_special
152 c03-021c-04-06_152_a
41 a03-009-06-01_41_would
239 h04-000-07-05_239_was
0 a01-003u-08-02_0_Lords
544 m04-012-02-07_544_the
640 r02-013-02-00_640_to
213 e01-062-01-07_213_edgings
342 g06-011k-07-00_342_other
133 c06-116-03-04_133_of
162 c04-050-02-00_162_or
123 b06-097-00-06_123_not
582 n04-031-00-07_582_.
334 g06-045c-03-05_334_extraordinary
60 a04-031-09-08_60_stable
333 g06-011b-01-03_333_He
111 b04-121-06-02_111_major
150 c03-021a-07-00_150_her
628 p03-158-04-02_628_in
212 e01-029-08-05_212_.
551 n06-201-06-06_551_.
335 g06-042d-02-07_335_believed
0 a01-043u-03-07_0_strong
343 g06-026l-01-03_343_perhaps
671 r06-126-01-01_671_of
17 a01-087-01-00_17_Labour's
174 d06-030-01-00_174_purely
171 c04-156-00-03_171_splendid
214 e01-081-02-07_214_on
126 c06-087-03-00_126_inevitably
289 f07-032b-03-03_289_ethereal
3 a01-007x-07-07_3_Federal
111 b04-121-01-03_111_chaos
81 n02-146-00-03_81_to
24 a02-012-07-02_24_the
109 b04-066-04-03_109_.
327 g04-081-01-06_327_look
241 e04-095-04-07_241_the
339 g06-047h-00-04_339_medicine
344 g06-037m-00-01_344_grant
94 b01-136-03-06_94_Wedding
0 a05-073-08-07_0_debate
248 e07-105-06-08_248_them
548 m04-164-02-10_548_Yes
275 f04-028-03-07_275_the
58 a04-010-04-01_58_a
131 c06-058-02-03_131_.
635 r06-007-00-12_635_it
0 a05-099-03-01_0_Mr.
17 b01-057-01-03_17_curious
155 c03-081f-02-06_155_altogether
150 c03-084a-01-02_150_giving
132 c06-091-03-03_132_"""
171 c04-160-06-00_171_effect
343 g06-050l-07-08_343_being
63 a04-085-09-03_63_Russell
93 b01-118-05-05_93_It
202 e06-006-07-03_202_Viking
247 e07-086-05-03_247_containers
344 g06-045m-07-05_344_the
265 f02-044-01-05_265_that
339 g06-031h-07-00_339_of
219 e02-014-02-02_219_newly
332 g06-047a-01-06_332_or
63 a04-089-09-05_63_planned
50 a03-037-03-02_50_.
14 a01-058x-02-03_14_of
274 g04-017-04-01_274_intimate
670 r06-044-04-01_670_the
94 b01-127-03-07_94_other
324 g04-060-05-08_324_known
670 r06-070-07-02_670_and
628 p03-158-06-10_628_Di
670 r06-053-09-02_670_.
64 a04-096-01-01_64_to
12 a01-043-08-01_12_discrimination
0 a05-029-07-02_0_.
671 r06-090-07-00_671_sweet
123 c06-100-06-09_123_the
639 r02-010-05-03_639_Sussex
336 g06-018e-01-00_336_England
340 g06-045i-02-03_340_the
85 a06-124-04-01_85_163,000,000"
121 b05-083-04-00_121_evil
90 b01-044-01-04_90_curb
0 a05-039-05-00_0_general
245 e07-007-06-02_245_Advertisements
114 b04-195-03-04_114_.
0 a01-053u-07-06_0_committee
339 g06-018h-03-01_339_Arthur
343 g06-037l-01-01_343_may
233 e04-030-00-08_233_to
342 g06-047k-01-05_342_a
55 a03-063-04-09_55_rather
582 n04-031-07-01_582_!
248 e07-101-03-01_248_is
663 r03-056-02-05_663_.
301 g01-083-00-05_301_demanded
621 p03-069-06-05_621_ear
87 b01-000-06-08_87_.
638 r02-006-04-00_638_ther
151 c03-094b-07-01_151_proper
3 a01-003x-08-05_3_"""
231 e04-015-03-00_231_cross
0 a01-014u-00-04_0_Party
62 a04-066-04-02_62_supporters
123 b06-097-06-00_123_Wolverhampton
246 e07-072-02-05_246_It
93 b01-113-01-00_93_as
544 m04-024-03-04_544_the
60 a04-035-02-09_60_the
340 g06-050i-01-12_340_so
262 f02-036-02-03_262_considerable
328 g04-088-05-06_328_Each
25 a02-027-09-01_25_return
253 f01-075-00-03_253_it
123 c06-100-01-03_123_wed
59 a04-015-07-05_59_alike
275 f04-024-04-02_275_as
337 g06-050f-03-05_337_energetic
340 g06-042i-04-06_340_his
154 c03-087e-05-09_154_or
567 p03-087-08-07_567_Because
273 f04-007-01-08_273_.
95 b02-035-01-04_95_we
0 a05-089-09-04_0_,
0 a01-020u-03-04_0_the
141 c02-026-02-05_141_the
649 r02-089-09-04_649_half
90 b01-049-05-01_90_the
567 p03-057-02-02_567_remember
671 r06-121-06-02_671_hand
338 g06-011g-02-02_338_to
567 p03-112-05-04_567_the
220 e02-018-01-05_220_amount
544 m04-024-03-01_544_Dai
332 g06-042a-00-06_332_at
63 a04-089-04-01_63_establishment
270 f03-191-04-05_270_.
176 d01-024-06-01_176_the
336 g06-042e-04-02_336_known
157 c04-004-02-05_157_,
88 b01-023-02-07_88_A
28 a02-050-02-07_28_States
243 e04-127-00-01_243_rivet
151 c03-003b-00-04_151_filmed
93 b01-113-00-01_93_a
332 g06-011a-05-12_332_lively
19 a01-122-01-05_19_to
215 e01-092-03-00_215_It
340 g06-037i-02-04_340_him
333 g06-042b-01-03_333_the
237 e04-062-07-03_237_I
332 g06-018a-00-07_332_he
248 e07-094-04-01_248_cylindrical
0 a01-107u-07-06_0_can
0 a05-069-09-02_0_Congo
0 a01-007u-05-00_0_of
335 g06-026d-03-07_335_heard
150 c03-096a-06-04_150_their
343 g06-031l-00-14_343_What
80 a06-095-02-05_80_the
167 c04-105-04-00_167_And
0 a01-049u-05-00_0_Committee
612 p03-004-09-02_612_a
40 a03-006-05-01_40_the
217 e01-119-02-04_217_3
336 g06-026e-01-06_336_de
551 n06-156-02-04_551_horses
632 p03-185-01-08_632_the
131 b06-042-08-02_131_established
236 e04-058-01-08_236_lumber
671 r06-130-05-05_671_didn't
251 f01-066-07-09_251_word
77 a06-070-06-02_77_British
635 r06-000-03-07_635_autumn
96 b02-045-03-12_96_It
0 a01-113u-06-05_0_put
165 c04-128-04-01_165_contest
635 r06-003-03-02_635_smart
330 h04-021-00-06_330_paid
245 e07-007-06-07_245_,
567 p03-103-07-03_567_"""
128 c06-027-06-02_128_there
88 b01-018-06-08_88_in
342 g06-045k-05-06_342_studied
336 g06-018e-06-02_336_I
152 c03-003c-05-06_152_In
123 b06-000-07-01_123_bombers
339 g06-018h-02-05_339_suffering
334 g06-026c-03-01_334_he
150 c03-087a-04-03_150_complete
49 a03-034-02-00_49_which
335 g06-037d-05-07_335_painful
134 b06-090-02-05_134_has
128 b06-019-07-01_128_be
60 a04-031-02-05_60_of
102 b03-092-01-00_102_however
0 a05-029-00-00_0_Sir
154 c03-087e-00-07_154_beyond
77 a06-070-01-05_77_said
635 r06-018-02-04_635_installation
59 a04-023-04-05_59_briefing
105 b03-109-04-04_105_be
125 b06-008-01-07_125_British
647 r02-078-07-03_647_.
0 a01-102u-07-00_0_have
149 c02-089-01-02_149_called
64 a04-096-06-05_64_that
339 g06-037h-00-06_339_I
69 a06-020-03-16_69_,
540 m03-062-05-06_540_for
60 a04-031-02-01_60_after
0 a05-044-08-07_0_70
117 b05-038-06-03_117_untrained
0 a05-104-02-05_0_not
333 g06-018b-03-03_333_was
123 c06-100-07-04_123_becoming
151 c03-000b-04-04_151_script
100 b03-025-01-05_100_farther
89 b01-027-05-04_89_has
337 g06-011f-04-05_337_gay
25 a02-032-06-04_25_with
338 g06-047g-04-05_338_Europe
0 a01-014u-07-06_0_Mr.
273 g04-014-03-00_273_work
24 a02-012-00-01_24_team
25 a02-024-04-05_25_24-strong
114 b04-187-07-07_114_.
582 n04-022-00-02_582_'d
111 b04-121-01-01_111_plunged
248 e07-098-05-04_248_melons
160 c04-028-02-06_160_thriller
544 m04-000-03-02_544_,
671 r06-115-03-09_671_.
264 f02-040-06-06_264_;
95 b02-035-00-00_95_On
247 e07-083-00-04_247_agree
337 g06-031f-01-00_337_Personally
141 c02-026-04-02_141_honesty
248 e07-105-02-03_248_use
0 a01-049u-05-05_0_by
272 f04-004-00-04_272_was
337 g06-047f-01-01_337_Anglesey
243 e04-127-00-00_243_I
0 a05-029-04-01_0_the
339 g06-037h-08-01_339_to
131 b06-068-07-05_131_that
0 a01-020u-04-01_0_.
586 n04-171-04-02_586_ask
129 c06-103-05-04_129_would
223 e02-074-05-06_223_fairly
574 n03-079-00-10_574_was
333 g06-011b-01-07_333_he
132 b06-082-03-04_132_weapons
1 a01-000x-00-04_1_Mr.
20 a01-132-03-04_20_adjust
118 b05-071-04-00_118_selves
669 r03-115-00-02_669_spacious
76 a06-064-08-02_76_which
274 f04-020-00-06_274_and
10 a01-020x-06-00_10_studying
73 a06-044-03-06_73_the
153 c03-094d-05-06_153_always
117 b05-038-04-00_117_developed
670 r06-035-06-03_670_square
334 g06-031c-03-06_334_of
638 r02-006-05-03_638_she
137 c02-000-05-01_137_of
252 f01-070-04-01_252_of
626 p03-142-02-02_626_won't
260 f02-020-00-03_260_for
659 r03-026-04-03_659_,
270 f03-191-06-06_270_are
216 e01-113-05-08_216_a
117 b05-045-04-01_117_it
156 c03-007-01-06_156_of
224 e02-082-02-03_224_an
69 a06-020-01-04_69_the
612 p03-004-04-00_612_watched
0 a05-000-06-06_0_a
118 b05-067-00-04_118_certain
215 e01-102-08-03_215_to
152 c03-081c-02-05_152_in
0 a01-087u-01-06_0_health
109 b04-060-05-01_109_the
661 r03-035-06-08_661_,
83 a06-114-03-09_83_.
133 c06-043-04-03_133_announcement
301 g01-083-07-01_301_by
162 c04-050-06-07_162_COP
131 b06-068-01-05_131_Kennedy
260 f02-020-04-03_260_for
152 c03-081c-01-01_152_in
337 g06-042f-00-15_337_,
330 h04-021-08-00_330_diet
104 b03-104-09-05_104_?
338 g06-050g-02-04_338_and
333 g06-011b-04-09_333_a
114 b04-202-02-01_114_opportunity
212 e01-032-03-04_212_a
544 m04-007-08-00_544_Birmingham
0 a05-104-01-05_0_had
660 r03-030-04-04_660_in
126 b06-110-02-05_126_area
139 c02-017-09-00_139_the
0 a01-096u-00-06_0_public
327 g04-081-04-00_327_who
641 r02-038-01-05_641_out
114 b04-195-01-10_114_at
152 c03-081c-05-06_152_effective
0 a01-122u-00-05_0_easier
87 b01-004-05-06_87_THE
117 b05-045-00-06_117_aircraft
335 g06-050d-00-05_335_write
335 g06-045d-05-10_335_Samuel
670 r06-070-05-00_670_over
652 r02-127-04-01_652_treads
154 c03-016e-02-01_154_lives
59 a04-015-05-02_59_.
642 r02-054-01-00_642_when
94 b01-136-06-05_94_picture
334 g06-011c-02-05_334_him
586 n04-171-03-09_586_"""
65 a05-009-07-00_65_or
289 f07-036-02-01_289_fell
637 r02-003-00-04_637_star's
10 a01-020x-03-07_10_These
155 c03-007f-04-04_155_monuments
74 a06-051-00-08_74_from
220 e02-018-05-02_220_The
338 g06-045g-02-08_338_that
112 b04-134-03-05_112_following
25 a02-017-07-03_25_held
7 a01-014-05-00_7_the
343 g06-011l-03-08_343_resource
127 b06-015-05-02_127_past
133 c06-080-06-03_133_and
112 b04-134-01-01_112_tomorrow
329 g04-098-04-03_329_,
197 d04-117-05-01_197_,
90 b01-044-04-04_90_much
586 n04-171-05-07_586_The
213 e01-062-01-06_213_and
665 r03-084-09-00_665_allow
262 f02-036-02-08_262_of
150 c03-021a-07-04_150_of
152 c03-096c-03-06_152_had
247 e07-083-01-04_247_a
127 b06-015-06-01_127_secured
25 a02-032-01-03_25_down
38 a02-116-02-06_38_inciting
160 c04-023-05-03_160_.
273 g04-014-05-01_273_the
544 m04-012-09-01_544_schoolteacher
635 r06-022-00-08_635_the
273 f04-007-04-09_273_bone
26 a02-037-05-03_26_power
165 c04-128-06-05_165_David
582 n04-031-00-09_582_She
551 n06-201-06-05_551_more
121 b05-083-01-06_121_with
333 g06-050b-02-02_333_In
124 b06-075-04-04_124_themselves
544 m04-012-03-03_544_Co.
652 r02-127-03-05_652_with
551 n06-163-03-07_551_introduced
551 n06-163-04-03_551_in
559 n02-016-07-00_559_with
340 g06-045i-05-04_340_under
641 r02-038-00-04_641_mine
153 c03-016d-06-02_153_time
155 c03-094f-00-01_155_William
130 c06-031-03-01_130_and
80 a06-095-10-00_80_he
16 a01-091-08-04_16_had
338 g06-018g-06-06_338_.
0 a05-125-05-04_0_.
342 g06-031k-08-02_342_...
15 a01-063x-01-09_15_.
94 b01-127-03-09_94_countries
88 b01-023-04-05_88_race
250 f01-053-06-07_250_to
42 a03-011-00-05_42_in
139 c02-007-01-06_139_Africa
222 e02-025-00-02_222_squared
324 g04-063-00-08_324_the
0 a01-107u-05-02_0_.
551 n06-186-03-04_551_.
126 c06-052-04-00_126_Rebel
54 a03-059-06-00_54_committees
658 r03-007-07-02_658_the
331 g05-087-00-07_331_side
274 f04-020-02-07_274_money
256 f01-147-02-05_256_and
576 n03-091-03-06_576_swim
153 c03-087d-08-05_153_manipulated
342 g06-037k-01-09_342_Peel
160 c04-023-05-00_160_damsel
256 f01-147-07-01_256_is
670 r06-053-05-05_670_All
113 b04-162-03-04_113_a
95 b02-013-07-04_95_The
153 c03-003d-03-03_153_the
94 b01-132-02-00_94_way
611 p02-155-01-01_611_.
334 g06-037c-09-01_334_shown
341 g06-042j-06-02_341_his
635 r06-000-04-01_635_,
0 a01-113u-07-00_0_on
32 a02-067-06-03_32_in
58 a04-003-01-03_58_to
255 f01-135-08-00_255_usually
140 c02-012-00-06_140_local
330 h04-021-06-06_330_types
259 f02-017-07-05_259_4
164 c04-075-06-03_164_he
125 b06-093-09-05_125_whether
155 c03-087f-02-00_155_to
333 g06-031b-05-02_333_will
339 g06-011h-03-04_339_wrote
237 e04-068-00-02_237_also
335 g06-018d-05-09_335_much
52 a03-043-07-02_52_the
324 g04-063-00-04_324_all
211 e01-022-06-03_211_the
118 b05-067-06-03_118_top
108 b04-026-00-10_108_in
125 b06-056-08-05_125_policy
92 b01-094-03-03_92_Through
0 a01-049u-00-00_0_Senator
636 r02-000-07-03_636_had
65 a05-009-01-01_65_.
551 n06-182-06-01_551_.
125 c06-005-05-02_125_an
8 a01-026x-09-04_8_talks
243 e04-119-04-01_243_on
152 c03-021c-00-07_152_by
19 a01-128-04-00_19_on
0 a01-000u-02-07_0_of
233 e04-026-01-08_233_is
334 g06-047c-05-02_334_Europe
117 b05-038-06-01_117_whereby
670 r06-035-06-02_670_the
670 r06-049-07-05_670_(
343 g06-045l-01-08_343_Anglesey
567 p03-087-07-06_567_"""
112 b04-134-02-01_112_88-year-old
64 a04-092-01-04_64_should
153 c03-087d-08-02_153_which
337 g06-018f-01-02_337_and
152 c03-003c-04-02_152_their
102 b03-092-04-02_102_only
337 g06-037f-01-06_337_Peel
255 f01-135-00-04_255_to
123 c06-039-00-01_123_other
124 b06-075-03-00_124_will
606 p02-131-05-08_606_one
269 f03-182-01-06_269_their
5 a01-011-06-11_5_.
143 c02-035-00-01_143_is
154 c03-084e-03-07_154_"""
232 e04-022-02-04_232_of
0 a05-104-02-04_0_for
12 a01-049-01-00_12_off
128 c06-128-08-05_128_told
273 g04-014-01-08_273_church
127 b06-015-10-01_127_to
97 b02-097-07-08_97_see
243 e04-124-01-03_243_reinforce
152 c03-084c-05-00_152_was
118 b05-071-02-00_118_who
59 a04-015-01-04_59_first
0 a01-020u-02-02_0_blown
230 e04-004-05-07_230_in.
339 g06-045h-06-04_339_founder
241 e04-132-00-07_241_a
133 b06-100-04-00_133_young
0 a01-096u-02-04_0_Gaitskell
112 b04-140-03-01_112_.
329 g04-101-01-07_329_been
544 m04-007-00-01_544_a
257 f02-000-02-04_257_only
336 g06-011e-06-10_336_1superceded
567 n02-098-04-01_567_tell
337 g06-031f-00-12_337_tremble
21 a02-000-06-00_21_taken
128 b06-071-00-01_128_working
248 e07-098-09-03_248_others
42 a03-011-01-03_42_in
51 a03-040-06-06_51_the
340 g06-037i-05-03_340_his
670 r06-053-08-05_670_to
65 a05-004-08-03_65_on
112 b04-140-06-03_112_freedom
128 b06-019-09-02_128_.
107 b04-010-05-03_107_fearlessly
635 r06-022-02-02_635_'
337 g06-018f-01-12_337_November
150 c03-016a-01-03_150_the
332 g06-045a-07-00_332_Dr.
334 g06-011c-03-12_334_which
108 b04-040-03-00_108_Crabb
332 g06-042a-01-04_332_no
338 g06-045g-05-02_338_founder
228 e02-100-04-03_228_in
333 g06-047b-04-02_333_among
27 a02-046-06-03_27_police
145 c02-056-00-07_145_and
0 a05-099-03-03_0_launched
265 f02-044-07-01_265_a
115 b05-017-03-08_115_"""
154 c03-016e-10-01_154_his
115 b05-017-03-05_115_for
156 c03-007-01-00_156_a
343 g06-045l-04-01_343_,
113 b04-162-00-04_113_successful
114 b04-187-07-04_114_resurgent
338 g06-031g-01-09_338_really
339 g06-011h-03-02_339_,
289 f07-028b-01-05_289_from
171 c04-156-05-01_171_naval
1 a01-000x-01-00_1_any
551 n06-186-07-02_551_away
335 g06-018d-04-09_335_journey
301 g01-083-08-01_301_this
40 a03-006-03-00_40_been
567 p03-057-02-00_567_"""
155 c03-007f-05-04_155_-
254 f01-081-03-08_254_the
72 a06-039-01-07_72_truly
341 g06-037j-00-01_341_grant
643 r02-060-04-05_643_lock
137 c02-000-06-06_137_"""
145 c02-056-01-04_145_in
114 b04-187-04-02_114_enthusiasm
63 a04-081-08-04_63_unions
14 a01-058x-00-00_14_PRESIDENT
0 a01-117u-07-00_0_that
155 c03-021f-06-09_155_.
235 e04-043-07-03_235_.
659 r03-026-07-06_659_make
8 a01-014x-02-02_8_Said
113 b04-162-05-04_113_has
131 c06-058-00-03_131_,
178 d01-060-09-06_178_rather
26 a02-037-02-03_26_Edusei
336 g06-045e-02-00_336_to
197 d04-117-05-11_197_him
343 g06-018l-02-09_343_,
124 b06-004-06-01_124_the
151 c03-096b-04-02_151_he
340 g06-018i-03-10_340_me
658 r03-002-07-04_658_.
83 a06-114-02-03_83_system
0 a05-099-07-07_0_Inspection
647 r02-078-00-06_647_to
59 a04-027-04-11_59_slight
111 b04-107-04-07_111_Colonial
219 e02-014-00-07_219_be
69 a06-020-04-08_69_friends
155 c03-096f-02-01_155_,
0 a05-069-03-01_0_began
151 c03-096b-03-02_151_author
151 c03-021b-04-04_151_protector
336 g06-042e-01-03_336_cure
332 g06-011a-00-07_332_still
649 r02-089-10-02_649_Greppes
254 f01-085-01-07_254_and
242 e04-109-04-07_242_very
332 g06-018a-00-09_332_Pearl
548 m04-251-00-09_548_Rev.
344 g06-045m-06-00_344_being
110 b04-096-00-08_110_the
217 f01-139-06-07_217_getting
338 g06-037g-05-00_338_alleviation
0 a03-071-06-04_0_some
151 c03-003b-02-08_151_story
654 r02-137-07-07_654_think
343 g06-045l-05-03_343_studied
582 n04-044-08-00_582_plain-clothes
241 e04-095-03-05_241_to
335 g06-050d-04-04_335_energetic
595 p02-017-05-03_595_turned
123 b06-023-04-08_123_to
84 a06-119-08-04_84_other
48 a03-030-04-05_48_the
152 c03-016c-00-06_152_telling
338 g06-037g-01-05_338_well
87 b01-000-02-01_87_policy
125 c06-005-07-04_125_stops
154 c03-096e-00-00_154_Only
336 g06-031e-05-06_336_must
330 h04-021-00-02_330_1958
150 c03-016a-06-00_150_first
531 m02-090-02-01_531_the
153 c03-007d-01-07_153_of
33 a02-072-05-04_33_plant
0 a01-128u-08-06_0_of
217 f01-139-06-04_217_unreliable
544 m04-019-00-00_544_"""
340 g06-026i-03-07_340_heard
166 c04-098-04-11_166_It
335 g06-031d-01-01_335_!
165 c04-080-06-05_165_first
567 p03-096-00-10_567_.
0 a05-094-01-04_0_.
61 a04-047-05-00_61_Britain
166 c04-089-02-13_166_"""
342 g06-045k-02-05_342_a
110 b04-103-03-02_110_the
85 a06-147-02-09_85_clear
0 a05-013-07-00_0_Serviceman
661 r03-035-07-08_661_You
117 b05-045-01-01_117_to
551 n06-148-03-09_551_saw
335 g06-037d-04-00_335_new
335 g06-050d-01-00_335_master
635 r06-011-02-12_635_said
339 g06-050h-07-07_339_'
29 a02-053-07-02_29_associates
121 b05-083-05-00_121_thankless
668 r03-110-02-04_668_if
37 a03-047-00-04_37_many
230 e04-004-00-08_230_1
248 e07-108-05-02_248_many
125 b06-056-09-01_125_no
154 c03-096e-05-09_154_of
110 b04-081-05-07_110_.
246 e07-061-06-03_246_cool
541 m03-095-04-01_541_we
105 b03-109-06-00_105_circumstances
0 a01-068u-08-06_0_American
332 g06-050a-02-01_332_doing
334 g06-037c-09-04_334_years
548 m04-164-01-06_548_the
343 g06-018l-04-12_343_rain
33 a02-072-03-09_33_"""
635 r06-022-04-08_635_trees
329 g04-101-01-05_329_have
639 r02-010-02-04_639_all
260 f02-020-03-10_260_of
4 a01-007-04-00_4_Labour
65 a05-009-01-03_65_has
90 b01-049-03-08_90_dollars
515 m01-115-04-07_515_just
247 e07-076-06-04_247_larger
337 g06-031f-03-02_337_be
551 n06-186-04-08_551_.
245 e07-007-03-09_245_Mantis
0 a05-044-08-04_0_86
134 b06-090-04-06_134_is
217 f01-139-03-08_217_"""
0 a05-025-10-02_0_right
0 a01-049x-05-06_0_-
343 g06-042l-00-03_343_to
344 g06-045m-05-06_344_he
324 g04-063-03-13_324_did
334 g06-026c-04-01_334_the
241 e04-091-03-02_241_in
14 a01-053x-02-06_14_a
637 r02-003-03-03_637_tax
210 e01-014-02-10_210_this
274 f04-020-05-02_274_stops
87 b01-004-00-06_87_will
339 g06-037h-04-01_339_he
108 b04-034-00-08_108_words
219 e02-014-00-08_219_used
52 a03-043-03-01_52_Diefenbaker
326 g04-077-05-01_326_in
171 c04-156-05-04_171_the
98 b02-102-06-06_98_Chancellor
63 a04-085-06-00_63_the
132 c06-091-03-10_132_an
341 g06-011j-02-03_341_as
266 f02-076-03-07_266_prepared
544 m04-007-02-07_544_to
343 g06-026l-00-09_343_that
153 c03-087d-07-06_153_faith
133 b06-100-01-06_133_,
174 c06-083-01-01_174_ensembles
240 k04-022-02-01_240_!
344 g06-047m-01-03_344_to
26 a02-098-05-06_26_,
549 m04-216-04-06_549_hoisting
337 g06-045f-04-05_337_studied
75 a06-057-01-10_75_had
544 m04-024-04-00_544_A
