writer_id,line_id,Text
670,r06-057-03-07,olives
670,r06-057-04-00,and
670,r06-057-04-01,beaches
670,r06-057-04-02,of
670,r06-057-04-03,earth
670,r06-057-04-04,pricked
670,r06-057-04-05,to
670,r06-057-04-06,blood
670,r06-057-04-07,by
670,r06-057-05-00,the
670,r06-057-05-01,hoe
670,r06-057-05-03,Rising
670,r06-057-05-04,from
670,r06-057-05-05,the
670,r06-057-05-06,flecked
670,r06-057-05-07,sea
670,r06-057-05-08,are
670,r06-057-06-00,islands
670,r06-057-06-02,to
670,r06-057-06-04,castles
670,r06-057-06-05,and
670,r06-057-07-00,towns
670,r06-057-07-02,grey
670,r06-057-08-00,like
670,r06-057-08-01,limpets
670,r06-057-08-02,to
670,r06-057-08-03,the
670,r06-057-08-04,rock
0,a01-068u-00-00,And
0,a01-068u-00-01,they
0,a01-068u-00-02,are
0,a01-068u-00-04,by
0,a01-068u-00-05,the
0,a01-068u-00-07,claim
0,a01-068u-01-00,that
0,a01-068u-01-01,they
0,a01-068u-01-02,cannot
0,a01-068u-01-03,pay
0,a01-068u-01-04,more
0,a01-068u-01-05,than
0,a01-068u-02-00,without
0,a01-068u-02-02,their
0,a01-068u-02-03,own
0,a01-068u-02-04,economy
0,a01-068u-02-06,The
0,a01-068u-03-01,say
0,a01-068u-03-02,Germany
0,a01-068u-03-03,is
0,a01-068u-03-04,having
0,a01-068u-03-05,it
0,a01-068u-03-06,too
0,a01-068u-04-00,good
0,a01-068u-04-01,and
0,a01-068u-04-02,is
0,a01-068u-04-03,not
0,a01-068u-04-04,paying
0,a01-068u-04-05,for
0,a01-068u-04-06,the
0,a01-068u-04-07,past
0,a01-068u-05-00,or
0,a01-068u-05-01,for
0,a01-068u-05-02,the
0,a01-068u-05-03,present
0,a01-068u-05-05,The
0,a01-068u-06-00,flatly
0,a01-068u-06-03,by
0,a01-068u-06-04,the
0,a01-068u-07-01,to
0,a01-068u-07-02,get
0,a01-068u-07-03,them
0,a01-068u-07-04,to
0,a01-068u-07-05,pay
0,a01-068u-07-07,regular
0,a01-068u-08-00,sum
0,a01-068u-08-01,towards
0,a01-068u-08-02,the
0,a01-068u-08-03,cost
0,a01-068u-08-04,of
0,a01-068u-08-05,keeping
0,a01-068u-09-00,troops
0,a01-068u-09-01,in
0,a01-068u-09-02,Germany
37,a03-047-00-00,It
37,a03-047-00-01,is
37,a03-047-00-03,for
37,a03-047-00-04,many
37,a03-047-00-05,to
37,a03-047-00-06,see
37,a03-047-00-08,Pearson
37,a03-047-01-00,in
37,a03-047-01-01,the
37,a03-047-01-02,role
37,a03-047-01-03,of
37,a03-047-01-05,popular
37,a03-047-01-06,orator
37,a03-047-01-07,at
37,a03-047-01-08,the
37,a03-047-02-02,the
37,a03-047-02-04,that
37,a03-047-03-00,baker
37,a03-047-03-01,was
37,a03-047-03-02,in
37,a03-047-03-03,the
37,a03-047-03-04,last
37,a03-047-03-05,two
37,a03-047-03-08,The
37,a03-047-04-01,remains
37,a03-047-04-02,that
37,a03-047-04-03,the
37,a03-047-04-04,Liberal
37,a03-047-04-05,leader
37,a03-047-05-00,is
37,a03-047-05-01,still
37,a03-047-05-02,the
37,a03-047-05-05,more
37,a03-047-05-06,at
37,a03-047-05-07,home
37,a03-047-06-00,in
37,a03-047-06-01,the
37,a03-047-06-04,or
37,a03-047-06-05,the
37,a03-047-06-07,of
37,a03-047-06-08,the
37,a03-047-06-09,United
37,a03-047-07-00,Nations
37,a03-047-07-02,not
37,a03-047-07-03,the
37,a03-047-07-04,father
37,a03-047-07-05,figure
37,a03-047-07-07,so
37,a03-047-08-00,in
37,a03-047-08-04,or
37,a03-047-08-05,the
37,a03-047-09-02,able
37,a03-047-09-03,to
37,a03-047-09-04,talk
37,a03-047-09-05,about
37,a03-047-09-06,sewage
37,a03-047-10-00,in
37,a03-047-10-01,Algoma
37,a03-047-10-02,East
335,g06-037d-00-00,God
335,g06-037d-00-01,grant
335,g06-037d-00-03,however
335,g06-037d-00-05,that
335,g06-037d-00-07,may
335,g06-037d-00-08,be
335,g06-037d-00-10,false
335,g06-037d-00-11,prophet
335,g06-037d-01-00,that
335,g06-037d-01-01,all
335,g06-037d-01-02,may
335,g06-037d-01-03,go
335,g06-037d-01-04,well
335,g06-037d-01-06,Sir
335,g06-037d-01-08,Peel
335,g06-037d-01-09,was
335,g06-037d-01-10,here
335,g06-037d-02-00,stand
335,g06-037d-02-02,but
335,g06-037d-02-03,an
335,g06-037d-02-04,express
335,g06-037d-02-05,took
335,g06-037d-02-06,him
335,g06-037d-02-07,off
335,g06-037d-03-00,While
335,g06-037d-03-01,he
335,g06-037d-03-02,was
335,g06-037d-03-03,in
335,g06-037d-03-04,Naples
335,g06-037d-03-05,there
335,g06-037d-03-06,had
335,g06-037d-03-07,opened
335,g06-037d-04-00,new
335,g06-037d-04-01,chapter
335,g06-037d-04-02,in
335,g06-037d-04-03,the
335,g06-037d-04-04,history
335,g06-037d-04-05,of
335,g06-037d-05-00,search
335,g06-037d-05-01,for
335,g06-037d-05-02,an
335,g06-037d-05-05,of
335,g06-037d-05-06,his
335,g06-037d-05-07,painful
335,g06-037d-06-00,malady
335,g06-037d-06-02,
335,g06-037d-06-03,of
335,g06-037d-06-04,the
335,g06-037d-07-00,to
335,g06-037d-07-01,which
335,g06-037d-07-02,he
335,g06-037d-07-03,had
335,g06-037d-07-04,been
335,g06-037d-07-06,ever
335,g06-037d-07-07,since
335,g06-037d-07-08,the
335,g06-037d-08-00,toms
335,g06-037d-08-01,had
335,g06-037d-08-02,first
335,g06-037d-08-03,shown
335,g06-037d-08-06,years
335,g06-037d-08-07,before
335,g06-037d-09-00,had
335,g06-037d-09-01,had
335,g06-037d-09-02,the
335,g06-037d-09-04,effect
95,b02-035-00-00,On
95,b02-035-00-01,this
95,b02-035-00-02,reading
95,b02-035-00-03,what
95,b02-035-00-06,calls
95,b02-035-01-02,and
95,b02-035-01-03,what
95,b02-035-01-04,we
95,b02-035-01-05,should
95,b02-035-01-06,call
95,b02-035-02-01,and
95,b02-035-02-05,is
95,b02-035-03-01,means
95,b02-035-03-02,not
95,b02-035-03-03,to
95,b02-035-03-05,but
95,b02-035-03-06,to
95,b02-035-03-07,safety
95,b02-035-04-00,The
95,b02-035-04-02,pompous
95,b02-035-04-03,little
95,b02-035-05-00,on
95,b02-035-05-03,does
95,b02-035-05-04,not
95,b02-035-05-05,say
95,b02-035-05-06,much
95,b02-035-06-00,but
95,b02-035-06-01,it
95,b02-035-06-02,says
95,b02-035-06-03,what
95,b02-035-06-04,is
95,b02-035-06-07,that
95,b02-035-07-00,the
95,b02-035-07-04,is
95,b02-035-08-00,open
95,b02-035-08-01,to
95,b02-035-08-04,This
95,b02-035-08-05,is
95,b02-035-08-06,news
95,b02-035-08-08,however
95,b02-035-09-00,much
95,b02-035-09-01,the
95,b02-035-09-03,tries
95,b02-035-09-04,to
95,b02-035-10-00,it
95,b02-035-10-01,by
95,b02-035-10-02,saying
95,b02-035-10-03,that
95,b02-035-10-04,the
95,b02-035-10-06,would
95,b02-035-10-07,be
252,f01-070-00-00,Can
252,f01-070-00-01,we
252,f01-070-00-02,now
252,f01-070-00-03,put
252,f01-070-00-04,forward
252,f01-070-00-05,any
252,f01-070-00-07,clear
252,f01-070-01-00,picture
252,f01-070-01-01,of
252,f01-070-01-02,this
252,f01-070-01-04,basis
252,f01-070-01-06,of
252,f01-070-01-07,mental
252,f01-070-02-00,The
252,f01-070-02-02,have
252,f01-070-02-05,well
252,f01-070-03-00,with
252,f01-070-03-01,the
252,f01-070-03-02,atomic
252,f01-070-03-03,theory
252,f01-070-03-05,in
252,f01-070-03-06,giving
252,f01-070-03-08,clear
252,f01-070-03-09,and
252,f01-070-04-00,picture
252,f01-070-04-01,of
252,f01-070-04-02,the
252,f01-070-04-03,basis
252,f01-070-04-04,of
252,f01-070-04-05,such
252,f01-070-05-00,as
252,f01-070-05-02,action
252,f01-070-05-06,the
252,f01-070-05-08,of
252,f01-070-06-00,gases
252,f01-070-06-01,and
252,f01-070-06-02,so
252,f01-070-06-03,on
252,f01-070-06-05,Where
252,f01-070-06-06,has
252,f01-070-06-08,got
252,f01-070-06-09,to
252,f01-070-06-10,in
252,f01-070-06-11,its
252,f01-070-07-01,of
252,f01-070-07-03,mind
252,f01-070-07-06,Are
252,f01-070-07-07,there
252,f01-070-07-08,any
252,f01-070-07-10,units
252,f01-070-08-00,of
252,f01-070-08-01,mind
252,f01-070-08-02,akin
252,f01-070-08-03,to
252,f01-070-08-04,the
252,f01-070-08-05,atoms
252,f01-070-08-06,of
252,f01-070-08-07,matter
261,f02-030-00-00,The
261,f02-030-00-02,scheme
261,f02-030-00-03,was
261,f02-030-00-04,planned
261,f02-030-00-05,to
261,f02-030-00-06,provide
261,f02-030-00-07,short
261,f02-030-01-00,fresher
261,f02-030-01-01,courses
261,f02-030-01-02,at
261,f02-030-01-03,the
261,f02-030-01-04,ages
261,f02-030-01-05,of
261,f02-030-01-07,and
261,f02-030-01-08,sixty
261,f02-030-02-00,the
261,f02-030-02-01,first
261,f02-030-02-02,of
261,f02-030-02-03,these
261,f02-030-02-04,is
261,f02-030-02-05,due
261,f02-030-02-06,in
261,f02-030-02-11,each
261,f02-030-03-03,is
261,f02-030-03-05,to
261,f02-030-03-06,seek
261,f02-030-03-07,help
261,f02-030-03-08,and
261,f02-030-03-09,advice
261,f02-030-03-10,in
261,f02-030-04-00,working
261,f02-030-04-01,out
261,f02-030-04-02,his
261,f02-030-04-03,ideas
261,f02-030-04-05,either
261,f02-030-04-06,through
261,f02-030-04-07,the
261,f02-030-05-02,or
261,f02-030-05-03,by
261,f02-030-05-04,an
261,f02-030-05-06,to
261,f02-030-06-00,members
261,f02-030-06-01,of
261,f02-030-06-02,the
261,f02-030-06-03,panel
261,f02-030-06-05,for
261,f02-030-06-06,the
261,f02-030-06-07,scheme
125,b06-008-00-01,West
125,b06-008-00-02,German
125,b06-008-00-03,Defence
125,b06-008-01-00,Herr
125,b06-008-01-01,Strauss
125,b06-008-01-03,started
125,b06-008-01-04,talks
125,b06-008-01-05,with
125,b06-008-01-06,the
125,b06-008-01-07,British
125,b06-008-02-00,Defence
125,b06-008-02-06,Their
125,b06-008-02-07,talks
125,b06-008-03-00,are
125,b06-008-03-01,another
125,b06-008-03-02,stage
125,b06-008-03-03,in
125,b06-008-03-04,the
125,b06-008-03-05,cloak
125,b06-008-04-01,variety
125,b06-008-04-03,by
125,b06-008-04-04,which
125,b06-008-04-05,the
125,b06-008-04-06,West
125,b06-008-04-07,German
125,b06-008-05-01,are
125,b06-008-05-03,their
125,b06-008-06-00,Herr
125,b06-008-06-01,Strauss
125,b06-008-06-02,told
125,b06-008-06-03,the
125,b06-008-06-04,Daily
125,b06-008-06-05,Mail
125,b06-008-06-06,last
125,b06-008-06-07,October
125,b06-008-07-00,that
125,b06-008-07-01,his
125,b06-008-07-02,policy
125,b06-008-07-03,was
125,b06-008-07-04,to
125,b06-008-07-05,make
125,b06-008-07-06,his
125,b06-008-07-07,country
125,b06-008-08-00,the
125,b06-008-08-04,in
125,b06-008-08-05,Europe
125,b06-008-08-06,and
125,b06-008-08-07,the
125,b06-008-09-00,United
125,b06-008-09-03,Nato
125,b06-008-09-04,ally
246,e07-061-00-03,had
246,e07-061-00-04,sent
246,e07-061-00-05,me
246,e07-061-00-06,an
246,e07-061-01-01,of
246,e07-061-01-02,the
246,e07-061-01-03,Chinese
246,e07-061-01-04,mantis
246,e07-061-01-06,The
246,e07-061-02-00,first
246,e07-061-02-01,mantis
246,e07-061-02-02,had
246,e07-061-02-03,hatched
246,e07-061-02-04,from
246,e07-061-02-05,the
246,e07-061-02-06,very
246,e07-061-02-07,large
246,e07-061-03-01,on
246,e07-061-03-02,June
246,e07-061-03-05,Both
246,e07-061-03-06,the
246,e07-061-03-07,Chinese
246,e07-061-04-00,and
246,e07-061-04-01,Spanish
246,e07-061-04-02,mantis
246,e07-061-04-04,in
246,e07-061-04-05,the
246,e07-061-04-06,young
246,e07-061-04-07,stage
246,e07-061-05-00,at
246,e07-061-05-01,any
246,e07-061-05-02,rate
246,e07-061-05-04,are
246,e07-061-05-05,light
246,e07-061-05-06,brown
246,e07-061-05-07,in
246,e07-061-05-08,colour
246,e07-061-06-00,Because
246,e07-061-06-01,of
246,e07-061-06-02,the
246,e07-061-06-03,cool
246,e07-061-06-05,wet
246,e07-061-06-06,weather
246,e07-061-06-09,had
246,e07-061-06-10,great
246,e07-061-07-01,in
246,e07-061-07-03,fruit
246,e07-061-07-04,flies
246,e07-061-07-05,and
246,e07-061-07-07,after
246,e07-061-08-00,many
246,e07-061-08-01,of
246,e07-061-08-02,the
246,e07-061-08-03,mantis
246,e07-061-08-04,of
246,e07-061-08-05,both
246,e07-061-08-06,types
246,e07-061-08-07,had
246,e07-061-08-08,died
246,e07-061-09-00,in
246,e07-061-09-01,my
246,e07-061-09-02,Kilner
246,e07-061-09-03,jars
246,e07-061-09-06,poured
246,e07-061-09-07,living
246,e07-061-09-08,mantis
246,e07-061-10-00,over
246,e07-061-10-01,vines
246,e07-061-10-02,and
92,b01-094-00-00,But
92,b01-094-00-01,back
92,b01-094-00-05,is
92,b01-094-01-00,they
92,b01-094-01-01,must
92,b01-094-01-02,go
92,b01-094-01-04,The
92,b01-094-01-05,best
92,b01-094-01-06,news
92,b01-094-01-07,for
92,b01-094-01-08,the
92,b01-094-01-09,Congo
92,b01-094-02-00,would
92,b01-094-02-01,be
92,b01-094-02-03,between
92,b01-094-02-04,its
92,b01-094-02-05,rival
92,b01-094-03-01,leaders
92,b01-094-03-03,Through
92,b01-094-03-04,the
92,b01-094-03-05,patient
92,b01-094-03-06,efforts
92,b01-094-04-00,of
92,b01-094-04-01,UN
92,b01-094-04-03,they
92,b01-094-04-04,are
92,b01-094-04-05,meeting
92,b01-094-04-06,for
92,b01-094-05-00,the
92,b01-094-05-01,first
92,b01-094-05-02,time
92,b01-094-05-04,in
92,b01-094-06-03,THE
92,b01-094-06-04,world
92,b01-094-06-05,will
92,b01-094-06-06,sigh
92,b01-094-06-07,with
92,b01-094-07-00,relief
92,b01-094-07-01,when
92,b01-094-07-02,this
92,b01-094-07-04,land
92,b01-094-07-05,gets
92,b01-094-08-00,itself
92,b01-094-08-03,which
92,b01-094-08-04,all
92,b01-094-09-00,can
671,r06-106-00-00,The
671,r06-106-00-01,day
671,r06-106-00-04,to
671,r06-106-00-05,take
671,r06-106-01-00,down
671,r06-106-01-01,to
671,r06-106-01-02,visit
671,r06-106-01-03,my
671,r06-106-01-04,young
671,r06-106-01-05,friend
671,r06-106-01-06,Philip
671,r06-106-02-00,at
671,r06-106-02-01,his
671,r06-106-02-02,school
671,r06-106-02-03,in
671,r06-106-02-04,the
671,r06-106-02-05,country
671,r06-106-02-07,we
671,r06-106-02-08,were
671,r06-106-03-00,to
671,r06-106-03-01,leave
671,r06-106-03-02,at
671,r06-106-03-03,eleven
671,r06-106-03-05,but
671,r06-106-03-06,she
671,r06-106-03-07,arrived
671,r06-106-04-00,at
671,r06-106-04-01,nine
671,r06-106-04-03,Her
671,r06-106-04-04,blue
671,r06-106-04-05,dress
671,r06-106-04-06,was
671,r06-106-04-07,new
671,r06-106-05-00,and
671,r06-106-05-01,so
671,r06-106-05-02,were
671,r06-106-05-03,her
671,r06-106-05-05,shoes
671,r06-106-05-07,Her
671,r06-106-06-00,hair
671,r06-106-06-01,had
671,r06-106-06-02,just
671,r06-106-06-03,been
671,r06-106-06-04,done
671,r06-106-06-06,She
671,r06-106-06-07,looked
671,r06-106-07-00,more
671,r06-106-07-01,than
671,r06-106-07-02,ever
671,r06-106-07-03,like
671,r06-106-07-05,pink
671,r06-106-07-06,and
671,r06-106-07-07,gold
671,r06-106-08-00,Renoir
671,r06-106-08-01,girl
671,r06-106-08-02,who
671,r06-106-08-03,expects
671,r06-106-08-05,from
671,r06-106-09-00,life
0,a01-020u-00-01,Macleod
0,a01-020u-00-02,went
0,a01-020u-00-03,on
0,a01-020u-00-04,with
0,a01-020u-00-05,the
0,a01-020u-01-00,at
0,a01-020u-01-02,House
0,a01-020u-01-03,despite
0,a01-020u-01-04,the
0,a01-020u-01-05,crisis
0,a01-020u-02-00,which
0,a01-020u-02-01,had
0,a01-020u-02-02,blown
0,a01-020u-02-03,up
0,a01-020u-02-05,He
0,a01-020u-02-06,has
0,a01-020u-02-07,now
0,a01-020u-03-00,his
0,a01-020u-03-01,full
0,a01-020u-03-02,plans
0,a01-020u-03-03,to
0,a01-020u-03-04,the
0,a01-020u-03-06,and
0,a01-020u-04-02,These
0,a01-020u-04-03,plans
0,a01-020u-04-04,do
0,a01-020u-04-05,not
0,a01-020u-04-06,give
0,a01-020u-04-07,the
0,a01-020u-05-01,the
0,a01-020u-05-02,overall
0,a01-020u-05-04,they
0,a01-020u-05-05,are
0,a01-020u-06-00,seeking
0,a01-020u-06-02,African
0,a01-020u-06-04,are
0,a01-020u-07-00,them
0,a01-020u-07-01,today
0,a01-020u-07-03,The
0,a01-020u-07-05,will
0,a01-020u-07-06,meet
0,a01-020u-08-00,to
0,a01-020u-08-01,discuss
0,a01-020u-08-02,the
0,a01-020u-08-04,of
0,a01-020u-09-00,House
0,a01-020u-09-01,of
0,a01-020u-09-02,Chiefs
635,r06-011-00-00,We
635,r06-011-00-01,went
635,r06-011-00-02,in
635,r06-011-00-04,There
635,r06-011-00-05,were
635,r06-011-00-07,few
635,r06-011-00-08,people
635,r06-011-00-09,in
635,r06-011-00-10,the
635,r06-011-00-11,bar
635,r06-011-01-00,elderly
635,r06-011-01-06,who
635,r06-011-01-08,you
635,r06-011-01-09,felt
635,r06-011-01-11,had
635,r06-011-01-12,made
635,r06-011-01-14,hard
635,r06-011-02-00,bargain
635,r06-011-02-01,for
635,r06-011-02-02,giving
635,r06-011-02-03,up
635,r06-011-02-07,have
635,r06-011-02-09,rooms
635,r06-011-02-12,said
635,r06-011-03-00,Pierre
635,r06-011-03-03,and
635,r06-011-03-04,all
635,r06-011-03-05,mod
635,r06-011-03-06,cons
635,r06-011-03-09,The
635,r06-011-03-10,price
635,r06-011-03-11,was
635,r06-011-03-13,francs
635,r06-011-04-00,month
635,r06-011-04-03,Yes
635,r06-011-04-06,we
635,r06-011-04-07,said
635,r06-011-04-10,even
635,r06-011-04-11,before
635,r06-011-04-12,viewing
635,r06-011-05-00,We
635,r06-011-05-01,were
635,r06-011-05-02,shown
635,r06-011-05-03,around
635,r06-011-05-04,by
635,r06-011-05-05,Pierre
113,b04-175-00-02,earn
113,b04-175-00-03,more
113,b04-175-00-04,than
113,b04-175-00-05,ever
113,b04-175-00-06,before
113,b04-175-01-01,they
113,b04-175-01-02,spend
113,b04-175-01-03,more
113,b04-175-01-05,But
113,b04-175-01-06,how
113,b04-175-02-00,that
113,b04-175-02-01,in
113,b04-175-02-02,the
113,b04-175-02-03,most
113,b04-175-02-05,days
113,b04-175-02-06,in
113,b04-175-02-07,this
113,b04-175-03-01,history
113,b04-175-03-02,the
113,b04-175-03-04,virtue
113,b04-175-03-05,of
113,b04-175-03-06,thrift
113,b04-175-04-00,should
113,b04-175-04-01,still
113,b04-175-04-02,have
113,b04-175-04-05,appeal
113,b04-175-04-06,for
113,b04-175-04-07,young
113,b04-175-05-00,people
113,b04-175-05-02,THE
113,b04-175-05-03,Danes
113,b04-175-05-04,are
113,b04-175-05-05,annoyed
113,b04-175-05-06,with
113,b04-175-05-07,British
113,b04-175-06-00,farmers
113,b04-175-06-01,for
113,b04-175-06-03,against
113,b04-175-06-04,Danish
113,b04-175-07-00,They
113,b04-175-07-01,say
113,b04-175-07-02,that
113,b04-175-07-03,our
113,b04-175-07-04,farmers
113,b04-175-07-05,do
113,b04-175-07-06,not
113,b04-175-07-07,seem
113,b04-175-07-08,to
113,b04-175-08-01,the
113,b04-175-08-02,meaning
113,b04-175-08-03,of
113,b04-175-08-04,free
113,b04-175-08-05,trade
643,r02-060-00-00,Cecil
643,r02-060-00-02,in
643,r02-060-00-03,his
643,r02-060-00-04,pockets
643,r02-060-00-05,once
643,r02-060-01-00,more
643,r02-060-01-01,and
643,r02-060-01-02,came
643,r02-060-01-03,up
643,r02-060-01-04,with
643,r02-060-01-05,two
643,r02-060-02-02,After
643,r02-060-02-04,few
643,r02-060-02-05,seconds
643,r02-060-03-00,of
643,r02-060-03-03,he
643,r02-060-03-04,roughly
643,r02-060-03-05,thrust
643,r02-060-04-00,bent
643,r02-060-04-01,wire
643,r02-060-04-02,loop
643,r02-060-04-03,into
643,r02-060-04-04,the
643,r02-060-04-05,lock
643,r02-060-04-06,and
643,r02-060-05-00,waggled
643,r02-060-05-01,it
643,r02-060-05-02,around
643,r02-060-06-00,There
643,r02-060-06-01,was
643,r02-060-06-03,click
643,r02-060-06-04,and
643,r02-060-06-05,the
643,r02-060-07-01,opened
643,r02-060-07-03,Cecil
643,r02-060-07-04,thrust
643,r02-060-07-05,an
643,r02-060-08-00,eager
643,r02-060-08-01,hand
643,r02-060-08-02,inside
643,r02-060-08-04,his
643,r02-060-08-05,fingers
643,r02-060-09-00,groping
643,r02-060-09-01,after
643,r02-060-09-02,wads
643,r02-060-09-03,of
643,r02-060-09-04,five
643,r02-060-10-00,pound
643,r02-060-10-01,notes
334,g06-045c-00-00,In
334,g06-045c-00-01,April
334,g06-045c-00-02,of
334,g06-045c-00-03,that
334,g06-045c-00-04,year
334,g06-045c-00-05,his
334,g06-045c-00-06,first
334,g06-045c-01-00,the
334,g06-045c-01-02,Lord
334,g06-045c-01-05,had
334,g06-045c-01-06,written
334,g06-045c-01-07,to
334,g06-045c-01-08,advise
334,g06-045c-02-01,to
334,g06-045c-02-02,give
334,g06-045c-02-03,the
334,g06-045c-02-04,system
334,g06-045c-02-06,trial
334,g06-045c-02-08,adding
334,g06-045c-02-09,that
334,g06-045c-03-00,it
334,g06-045c-03-01,was
334,g06-045c-03-02,being
334,g06-045c-03-04,with
334,g06-045c-03-06,success
334,g06-045c-03-07,in
334,g06-045c-04-00,France
334,g06-045c-04-01,and
334,g06-045c-04-02,Italy
334,g06-045c-04-04,and
334,g06-045c-04-05,that
334,g06-045c-04-06,he
334,g06-045c-04-07,himself
334,g06-045c-04-08,was
334,g06-045c-04-09,being
334,g06-045c-05-00,treated
334,g06-045c-05-01,under
334,g06-045c-05-03,doctor
334,g06-045c-05-04,who
334,g06-045c-05-05,had
334,g06-045c-05-06,studied
334,g06-045c-05-07,under
334,g06-045c-06-00,its
334,g06-045c-06-01,founder
334,g06-045c-06-03,the
334,g06-045c-06-04,aged
334,g06-045c-06-06,Samuel
224,e02-082-00-00,This
224,e02-082-00-01,last
224,e02-082-00-02,point
224,e02-082-00-03,is
224,e02-082-00-06,because
224,e02-082-00-07,almost
224,e02-082-01-01,has
224,e02-082-01-02,come
224,e02-082-01-03,to
224,e02-082-01-05,that
224,e02-082-02-00,are
224,e02-082-02-01,not
224,e02-082-02-02,only
224,e02-082-02-03,an
224,e02-082-02-07,but
224,e02-082-02-08,that
224,e02-082-03-00,great
224,e02-082-03-01,deal
224,e02-082-03-02,of
224,e02-082-03-04,can
224,e02-082-03-05,be
224,e02-082-03-06,avoided
224,e02-082-03-07,by
224,e02-082-03-08,the
224,e02-082-04-01,of
224,e02-082-04-03,power
224,e02-082-04-04,tool
224,e02-082-04-06,As
224,e02-082-04-07,an
224,e02-082-05-00,example
224,e02-082-05-02,surely
224,e02-082-05-03,no
224,e02-082-05-04,one
224,e02-082-05-05,can
224,e02-082-05-06,pretend
224,e02-082-05-07,to
224,e02-082-05-08,enjoy
224,e02-082-06-00,ripping
224,e02-082-06-01,out
224,e02-082-06-02,parts
224,e02-082-06-03,from
224,e02-082-06-06,Most
224,e02-082-06-07,men
224,e02-082-07-00,would
224,e02-082-07-02,use
224,e02-082-07-04,machine
224,e02-082-07-05,if
224,e02-082-07-06,it
224,e02-082-08-00,were
336,g06-031e-00-01,What
336,g06-031e-00-04,event
336,g06-031e-00-07,he
336,g06-031e-00-08,wrote
336,g06-031e-00-12,tremble
336,g06-031e-00-14,What
336,g06-031e-01-00,tuation
336,g06-031e-01-04,am
336,g06-031e-01-07,but
336,g06-031e-01-09,really
336,g06-031e-01-10,tremble
336,g06-031e-02-00,for
336,g06-031e-02-01,my
336,g06-031e-02-02,country
336,g06-031e-02-05,may
336,g06-031e-02-06,be
336,g06-031e-02-11,cannot
336,g06-031e-03-00,but
336,g06-031e-03-01,fear
336,g06-031e-03-02,that
336,g06-031e-03-03,the
336,g06-031e-03-05,of
336,g06-031e-03-06,the
336,g06-031e-03-07,People
336,g06-031e-03-08,will
336,g06-031e-03-09,be
336,g06-031e-03-10,so
336,g06-031e-04-00,great
336,g06-031e-04-01,at
336,g06-031e-04-02,the
336,g06-031e-04-03,return
336,g06-031e-04-04,of
336,g06-031e-04-07,that
336,g06-031e-04-08,the
336,g06-031e-04-09,Commons
336,g06-031e-05-00,House
336,g06-031e-05-01,upon
336,g06-031e-05-05,which
336,g06-031e-05-06,must
336,g06-031e-05-07,be
336,g06-031e-05-08,had
336,g06-031e-05-10,will
336,g06-031e-05-11,be
336,g06-031e-06-00,mass
336,g06-031e-06-01,of
336,g06-031e-06-05,then
336,g06-031e-06-06,God
336,g06-031e-06-07,knows
336,g06-031e-06-08,what
336,g06-031e-06-09,may
336,g06-031e-06-10,happen
115,b05-017-00-00,Nobody
115,b05-017-00-02,going
115,b05-017-00-03,to
115,b05-017-00-04,shove
115,b05-017-00-06,Uncle
115,b05-017-00-07,Sam
115,b05-017-00-08,around
115,b05-017-00-11,He
115,b05-017-00-12,then
115,b05-017-01-00,took
115,b05-017-01-01,out
115,b05-017-01-03,piece
115,b05-017-01-04,of
115,b05-017-01-05,paper
115,b05-017-01-07,wrote
115,b05-017-01-08,his
115,b05-017-01-09,address
115,b05-017-01-10,on
115,b05-017-01-11,it
115,b05-017-01-12,and
115,b05-017-01-13,added
115,b05-017-02-01,Anybody
115,b05-017-02-02,mucking
115,b05-017-02-03,the
115,b05-017-02-04,Yanks
115,b05-017-02-05,about
115,b05-017-02-06,had
115,b05-017-02-07,better
115,b05-017-02-08,call
115,b05-017-02-09,on
115,b05-017-02-10,me
115,b05-017-03-00,first
115,b05-017-03-04,stand
115,b05-017-03-05,for
115,b05-017-03-06,it
115,b05-017-03-09,Exit
115,b05-017-03-11,puzzled
115,b05-017-04-00,The
115,b05-017-04-01,other
115,b05-017-04-04,in
115,b05-017-04-05,the
115,b05-017-04-07,from
115,b05-017-05-00,to
115,b05-017-05-01,Paris
0,a01-113u-00-00,He
0,a01-113u-00-01,told
0,a01-113u-00-02,them
0,a01-113u-00-03,that
0,a01-113u-00-04,their
0,a01-113u-00-06,of
0,a01-113u-00-07,social
0,a01-113u-01-01,was
0,a01-113u-01-02,wholly
0,a01-113u-02-01,from
0,a01-113u-02-02,that
0,a01-113u-02-03,of
0,a01-113u-02-04,Labour
0,a01-113u-02-06,They
0,a01-113u-02-07,would
0,a01-113u-03-00,provide
0,a01-113u-03-01,an
0,a01-113u-03-03,service
0,a01-113u-03-04,for
0,a01-113u-03-05,the
0,a01-113u-04-02,but
0,a01-113u-04-03,it
0,a01-113u-04-04,would
0,a01-113u-04-05,not
0,a01-113u-04-06,be
0,a01-113u-04-07,too
0,a01-113u-05-00,nor
0,a01-113u-05-01,too
0,a01-113u-05-02,easy
0,a01-113u-05-03,to
0,a01-113u-05-04,get
0,a01-113u-05-07,jeers
0,a01-113u-05-08,that
0,a01-113u-06-00,it
0,a01-113u-06-01,was
0,a01-113u-06-02,Labour
0,a01-113u-06-03,which
0,a01-113u-06-04,first
0,a01-113u-06-05,put
0,a01-113u-06-07,ceiling
0,a01-113u-07-00,on
0,a01-113u-07-01,health
