writer_id,line_id
0,a01-011u-04
0,a01-011u-05
0,a01-011u-06
0,a01-011u-09
10,a01-030x-00
10,a01-030x-01
10,a01-030x-02
10,a01-030x-04
10,a01-030x-05
10,a01-030x-06
10,a01-030x-07
10,a01-030x-08
97,b02-097-01
97,b02-097-02
97,b02-097-06
97,b02-097-07
135,c01-009-00
135,c01-009-01
135,c01-009-05
135,c01-009-06
135,c01-009-07
135,c01-009-09
246,e07-066-00
246,e07-066-02
246,e07-066-03
246,e07-066-04
246,e07-066-05
246,e07-066-06
246,e07-066-07
246,e07-066-08
153,c03-016d-00
153,c03-016d-01
153,c03-016d-02
153,c03-016d-03
153,c03-016d-04
153,c03-016d-05
153,c03-016d-07
153,c03-016d-08
153,c03-016d-09
0,a05-058-00
0,a05-058-01
0,a05-058-02
0,a05-058-03
0,a05-058-04
0,a05-058-05
0,a05-058-06
0,a05-058-07
88,b01-018-00
88,b01-018-03
88,b01-018-06
131,b06-042-00
131,b06-042-02
131,b06-042-03
131,b06-042-04
131,b06-042-05
131,b06-042-06
131,b06-042-07
131,b06-042-08
131,b06-042-09
0,a05-094-00
0,a05-094-01
0,a05-094-03
0,a05-094-04
0,a05-094-06
0,a05-094-07
0,a05-094-08
0,a05-094-10
13,a01-053-01
13,a01-053-02
13,a01-053-03
13,a01-053-04
13,a01-053-05
13,a01-053-06
13,a01-053-08
13,a01-053-09
13,a01-053-10
3,a01-007x-00
3,a01-007x-02
3,a01-007x-03
3,a01-007x-04
3,a01-007x-05
3,a01-007x-06
151,c03-087b-00
151,c03-087b-01
151,c03-087b-03
151,c03-087b-04
151,c03-087b-05
151,c03-087b-06
151,c03-087b-07
19,a01-117-01
19,a01-117-02
19,a01-117-04
19,a01-117-07
19,a01-117-08
19,a01-117-09
28,a02-050-02
62,a04-072-00
62,a04-072-01
62,a04-072-02
62,a04-072-03
62,a04-072-05
62,a04-072-06
62,a04-072-07
62,a04-072-08
62,a04-072-09
62,a04-072-10
133,c06-080-00
133,c06-080-01
133,c06-080-02
133,c06-080-03
133,c06-080-04
133,c06-080-05
133,c06-080-07
133,c06-080-08
131,c06-058-00
131,c06-058-01
131,c06-058-02
131,c06-058-03
131,c06-058-04
131,c06-058-05
131,c06-058-06
156,c03-007-02
156,c03-007-04
156,c03-007-05
156,c03-007-07
151,c03-021b-06
151,c03-021b-07
87,b01-000-00
87,b01-000-01
87,b01-000-02
87,b01-000-03
87,b01-000-04
87,b01-000-05
87,b01-000-06
24,a02-012-00
24,a02-012-01
24,a02-012-03
24,a02-012-04
24,a02-012-05
24,a02-012-06
24,a02-012-07
24,a02-012-08
24,a02-012-09
13,a01-063-00
13,a01-063-01
13,a01-063-02
13,a01-063-03
13,a01-063-04
13,a01-063-05
13,a01-063-06
13,a01-063-07
129,b06-027-01
129,b06-027-02
129,b06-027-03
129,b06-027-04
129,b06-027-06
129,b06-027-07
129,b06-027-08
129,b06-027-09
155,c03-084f-00
155,c03-084f-02
155,c03-084f-03
155,c03-084f-04
155,c03-084f-05
151,c03-003b-00
151,c03-003b-01
151,c03-003b-03
151,c03-003b-05
151,c03-003b-07
228,e02-100-02
228,e02-100-05
114,b04-187-03
114,b04-187-04
114,b04-187-05
114,b04-187-06
114,b04-187-07
161,c04-039-00
161,c04-039-01
161,c04-039-02
161,c04-039-05
161,c04-039-06
161,c04-039-07
19,a01-128-00
19,a01-128-01
242,e04-103-00
242,e04-103-01
242,e04-103-02
242,e04-103-03
242,e04-103-04
242,e04-103-05
242,e04-103-06
0,a05-053-00
0,a05-053-01
0,a05-053-04
0,a05-053-05
0,a05-053-06
0,a05-053-08
0,a05-053-09
0,a05-053-10
212,e01-032-00
212,e01-032-01
212,e01-032-02
212,e01-032-03
212,e01-032-04
212,e01-032-05
212,e01-032-07
212,e01-032-08
212,e01-032-09
212,e01-032-10
269,f03-182-04
219,e02-014-00
219,e02-014-01
219,e02-014-02
219,e02-014-05
107,b04-004-00
107,b04-004-01
107,b04-004-02
107,b04-004-03
107,b04-004-04
107,b04-004-05
107,b04-004-06
107,b04-004-07
107,b04-004-08
107,b04-004-09
107,b04-004-10
154,c03-016e-00
154,c03-016e-01
154,c03-016e-02
154,c03-016e-03
154,c03-016e-04
154,c03-016e-05
154,c03-016e-06
154,c03-016e-07
154,c03-016e-08
154,c03-016e-10
80,a06-095-01
80,a06-095-02
80,a06-095-03
80,a06-095-04
80,a06-095-05
80,a06-095-06
80,a06-095-07
0,a01-063u-00
0,a01-063u-01
0,a01-063u-04
0,a01-063u-06
0,a01-063u-07
107,b04-010-00
107,b04-010-02
107,b04-010-03
107,b04-010-04
107,b04-010-06
107,b04-010-07
107,b04-010-08
107,b04-010-09
107,b04-000-01
107,b04-000-02
107,b04-000-03
107,b04-000-04
107,b04-000-05
31,a02-062-00
31,a02-062-02
31,a02-062-04
31,a02-062-05
31,a02-062-06
0,a05-108-00
0,a05-108-01
0,a05-108-04
0,a05-108-05
0,a05-108-06
0,a05-108-07
132,c06-047-00
132,c06-047-03
132,c06-047-04
132,c06-047-05
132,c06-047-06
240,k04-022-00
240,k04-022-01
240,k04-022-04
240,k04-022-05
240,k04-022-06
240,k04-022-07
124,b06-075-00
124,b06-075-01
124,b06-075-02
124,b06-075-03
124,b06-075-04
124,b06-075-05
124,b06-075-07
124,b06-075-08
124,b06-075-10
0,a05-069-00
0,a05-069-01
0,a05-069-02
0,a05-069-04
0,a05-069-06
0,a05-069-07
0,a05-069-09
150,c03-096a-00
150,c03-096a-01
150,c03-096a-02
150,c03-096a-04
150,c03-096a-05
150,c03-096a-06
150,c03-096a-07
242,e04-109-01
242,e04-109-02
242,e04-109-03
242,e04-109-05
150,c03-021a-00
150,c03-021a-01
150,c03-021a-02
150,c03-021a-03
150,c03-021a-05
150,c03-021a-06
150,c03-021a-07
150,c03-021a-09
154,c03-084e-02
154,c03-084e-03
154,c03-084e-05
154,c03-084e-06
0,a01-068u-00
0,a01-068u-01
0,a01-068u-02
0,a01-068u-03
0,a01-068u-04
0,a01-068u-05
0,a01-068u-06
0,a01-068u-07
0,a01-068u-08
94,b01-136-01
94,b01-136-03
94,b01-136-04
94,b01-136-05
94,b01-136-06
94,b01-136-07
150,c03-016a-00
150,c03-016a-01
150,c03-016a-02
150,c03-016a-03
150,c03-016a-05
150,c03-016a-06
150,c03-016a-07
150,c03-016a-08
150,c03-016a-09
129,c06-138-01
129,c06-138-03
129,c06-138-04
129,c06-138-05
129,c06-138-06
129,c06-138-07
129,c06-138-08
129,c06-138-09
64,a04-096-00
64,a04-096-01
64,a04-096-02
64,a04-096-04
64,a04-096-05
64,a04-096-06
64,a04-096-07
64,a04-096-08
155,c03-094f-00
155,c03-094f-01
155,c03-094f-02
155,c03-094f-03
155,c03-094f-04
155,c03-094f-05
155,c03-094f-06
155,c03-094f-07
155,c03-094f-08
155,c03-094f-09
119,b05-074-01
119,b05-074-03
119,b05-074-09
150,c03-081a-01
150,c03-081a-02
150,c03-081a-03
150,c03-081a-04
150,c03-081a-05
150,c03-081a-06
150,c03-081a-07
150,c03-081a-09
154,c03-094e-00
154,c03-094e-01
154,c03-094e-02
154,c03-094e-03
154,c03-094e-04
154,c03-094e-05
154,c03-094e-06
154,c03-094e-07
0,a03-089-00
0,a03-089-01
0,a03-089-02
0,a05-017-02
0,a05-017-03
0,a05-017-04
0,a05-017-05
0,a05-017-06
0,a05-017-07
0,a05-017-08
0,a05-017-09
43,a03-014-00
43,a03-014-01
43,a03-014-02
43,a03-014-03
43,a03-014-04
43,a03-014-05
43,a03-014-07
149,c02-089-00
149,c02-089-01
149,c02-089-02
149,c02-089-03
149,c02-089-04
149,c02-089-05
257,f02-000-00
257,f02-000-01
257,f02-000-02
257,f02-000-03
257,f02-000-04
257,f02-000-05
257,f02-000-06
257,f02-000-07
257,f02-000-08
119,g05-094-01
119,g05-094-03
119,g05-094-04
119,g05-094-05
119,g05-094-06
119,g05-094-07
119,g05-094-08
119,g05-094-09
151,c03-084b-00
151,c03-084b-02
151,c03-084b-04
151,c03-084b-05
151,c03-084b-06
151,c03-084b-07
79,a06-090-01
79,a06-090-02
79,a06-090-04
79,a06-090-05
79,a06-090-07
79,a06-090-08
25,a02-032-01
25,a02-032-05
25,a02-032-06
0,a01-087u-00
0,a01-087u-01
0,a01-087u-02
0,a01-087u-03
0,a01-087u-04
0,a01-087u-05
0,a01-087u-07
0,a01-087u-08
5,a01-011-03
5,a01-011-05
58,a04-003-00
58,a04-003-01
58,a04-003-02
58,a04-003-04
58,a04-003-05
58,a04-003-06
58,a04-003-07
37,a02-124-00
37,a02-124-01
37,a02-124-02
37,a02-124-03
37,a02-124-04
27,a02-046-01
27,a02-046-02
27,a02-046-05
27,a02-046-06
27,a02-046-07
5,a01-030-00
5,a01-030-07
220,e02-018-00
220,e02-018-02
220,e02-018-03
220,e02-018-04
220,e02-018-05
220,e02-018-06
126,c06-052-02
126,c06-052-06
7,a01-014-00
7,a01-014-02
7,a01-014-03
7,a01-014-04
7,a01-014-05
7,a01-014-06
7,a01-014-07
7,a01-014-08
7,a01-014-09
3,a01-003x-01
3,a01-003x-03
3,a01-003x-06
3,a01-003x-07
216,e01-107-01
216,e01-107-02
216,e01-107-03
216,e01-107-04
216,e01-107-05
216,e01-107-06
216,e01-107-07
216,e01-107-08
216,e01-107-09
113,b04-162-00
113,b04-162-02
113,b04-162-03
113,b04-162-04
113,b04-162-05
113,b04-162-06
152,c03-081c-00
152,c03-081c-01
152,c03-081c-02
152,c03-081c-03
152,c03-081c-04
152,c03-081c-08
125,b06-056-01
125,b06-056-02
125,b06-056-04
125,b06-056-05
125,b06-056-06
125,b06-056-07
125,b06-056-08
125,b06-056-09
125,b06-056-10
106,b03-114-00
106,b03-114-01
106,b03-114-02
106,b03-114-04
106,b03-114-05
106,b03-114-06
106,b03-114-07
106,b03-114-08
40,a03-006-00
40,a03-006-04
40,a03-006-05
40,a03-006-06
40,a03-006-07
40,a03-006-08
163,c04-066-00
163,c04-066-01
163,c04-066-04
163,c04-066-05
163,c04-066-07
93,b01-113-06
93,b01-113-07
0,a05-099-00
0,a05-099-01
0,a05-099-02
0,a05-099-03
0,a05-099-04
0,a05-099-05
0,a05-099-06
0,a05-099-07
0,a05-099-08
0,a05-099-09
211,e01-022-00
211,e01-022-01
211,e01-022-02
211,e01-022-04
211,e01-022-05
60,a04-035-00
60,a04-035-03
60,a04-035-04
60,a04-035-05
60,a04-035-07
60,a04-035-09
10,a01-020x-00
10,a01-020x-02
10,a01-020x-03
10,a01-020x-04
10,a01-020x-05
10,a01-020x-07
141,c02-026-03
141,c02-026-04
141,c02-026-05
141,c02-026-06
141,c02-026-07
141,c02-026-08
74,a06-051-00
74,a06-051-02
74,a06-051-03
74,a06-051-04
74,a06-051-08
126,c06-087-07
133,b06-064-00
133,b06-064-01
133,b06-064-02
133,b06-064-03
133,b06-064-05
133,b06-064-06
117,b05-045-01
117,b05-045-02
117,b05-045-04
117,b05-045-06
117,b05-045-07
117,b05-045-08
117,b05-045-09
89,b01-033-03
61,a04-054-01
61,a04-054-02
61,a04-054-03
61,a04-054-06
0,a01-107u-00
0,a01-107u-03
0,a01-107u-04
0,a01-107u-05
151,c03-094b-00
151,c03-094b-01
151,c03-094b-02
151,c03-094b-03
151,c03-094b-05
151,c03-094b-06
151,c03-094b-07
153,c03-096d-00
153,c03-096d-03
153,c03-096d-04
153,c03-096d-05
153,c03-096d-06
153,c03-096d-07
167,c04-105-00
167,c04-105-01
167,c04-105-02
167,c04-105-03
167,c04-105-04
167,c04-105-05
270,f03-191-00
270,f03-191-04
270,f03-191-05
270,f03-191-06
82,a06-110-00
82,a06-110-01
82,a06-110-02
82,a06-110-05
82,a06-110-06
82,a06-110-07
253,f01-075-00
253,f01-075-01
253,f01-075-02
253,f01-075-03
253,f01-075-04
253,f01-075-05
253,f01-075-06
253,f01-075-07
253,f01-075-08
0,a01-026u-00
0,a01-026u-01
0,a01-026u-02
0,a01-026u-03
0,a01-026u-04
0,a01-026u-06
0,a01-026u-07
0,a01-026u-08
0,a01-026u-09
0,a01-026u-10
238,e04-079-00
238,e04-079-01
238,e04-079-02
238,e04-079-03
238,e04-079-04
238,e04-079-05
238,e04-079-06
238,e04-079-07
238,e04-079-08
234,e04-038-03
234,e04-038-04
234,e04-038-06
46,a03-023-00
46,a03-023-01
46,a03-023-02
46,a03-023-03
46,a03-023-04
46,a03-023-05
46,a03-023-06
46,a03-023-07
54,a03-059-01
54,a03-059-02
54,a03-059-03
54,a03-059-05
54,a03-059-06
54,a03-059-07
54,a03-059-09
54,a03-059-11
0,a03-073-01
0,a03-073-03
0,a03-073-07
0,a03-073-08
140,c02-022-00
140,c02-022-01
140,c02-022-02
140,c02-022-03
140,c02-022-04
140,c02-022-05
140,c02-022-06
232,e04-022-00
232,e04-022-01
232,e04-022-02
232,e04-022-03
232,e04-022-04
232,e04-022-05
232,e04-022-06
96,b02-045-05
96,b02-045-07
96,b02-045-08
8,a01-026x-00
8,a01-026x-01
8,a01-026x-03
8,a01-026x-05
8,a01-026x-07
8,a01-026x-09
128,b06-019-00
128,b06-019-01
128,b06-019-02
128,b06-019-04
128,b06-019-05
128,b06-019-08
272,f04-011-00
272,f04-011-03
272,f04-011-04
272,f04-011-06
272,f04-011-08
272,f04-011-09
272,f04-011-10
247,e07-090-01
247,e07-090-03
247,e07-090-04
247,e07-090-05
247,e07-090-06
247,e07-090-07
247,e07-090-08
0,a05-029-00
0,a05-029-01
0,a05-029-02
0,a05-029-03
0,a05-029-04
0,a05-029-06
0,a05-029-07
0,a05-029-08
150,c03-007a-00
150,c03-007a-03
150,c03-007a-04
150,c03-007a-05
150,c03-007a-07
153,c03-094d-00
153,c03-094d-01
153,c03-094d-02
153,c03-094d-03
153,c03-094d-04
153,c03-094d-07
153,c03-094d-08
153,c03-094d-09
153,c03-094d-10
217,e01-119-00
217,e01-119-01
217,e01-119-02
217,e01-119-03
217,e01-119-05
217,e01-119-06
63,a04-085-00
63,a04-085-01
63,a04-085-02
63,a04-085-03
63,a04-085-04
63,a04-085-05
63,a04-085-06
63,a04-085-07
63,a04-085-08
63,a04-085-09
262,f02-036-07
262,f02-036-08
49,a03-034-02
49,a03-034-04
49,a03-034-05
49,a03-034-07
124,b06-049-00
124,b06-049-01
124,b06-049-04
124,b06-049-05
124,b06-049-07
124,b06-049-08
88,b01-023-02
88,b01-023-03
88,b01-023-05
77,a06-070-00
77,a06-070-01
77,a06-070-02
77,a06-070-03
77,a06-070-05
77,a06-070-07
222,e02-025-01
222,e02-025-02
222,e02-025-03
222,e02-025-04
222,e02-025-05
222,e02-025-07
222,e02-025-08
222,e02-025-09
105,b03-109-00
105,b03-109-05
105,b03-109-06
105,b03-109-08
161,c04-044-00
161,c04-044-02
161,c04-044-03
161,c04-044-04
161,c04-044-06
161,c04-044-08
26,a02-037-05
26,a02-037-07
26,a02-037-09
0,a01-077u-00
0,a01-077u-01
0,a01-077u-02
0,a01-077u-03
0,a01-077u-04
0,a01-077u-05
0,a01-077u-06
0,a01-077u-07
85,a06-134-00
85,a06-134-07
61,a04-047-01
61,a04-047-02
240,e04-086-00
240,e04-086-02
240,e04-086-03
240,e04-086-04
259,f02-033-00
259,f02-033-03
259,f02-033-05
259,f02-033-06
259,f02-033-07
259,f02-033-08
259,f02-033-09
259,f02-033-10
112,b04-140-00
112,b04-140-01
112,b04-140-04
112,b04-140-05
112,b04-140-06
112,b04-140-07
0,a05-089-00
0,a05-089-01
0,a05-089-03
0,a05-089-05
0,a05-089-07
0,a05-089-09
0,a05-089-10
66,a06-004-00
66,a06-004-01
66,a06-004-03
66,a06-004-04
66,a06-004-05
66,a06-004-07
66,a06-004-08
0,a01-058u-01
0,a01-058u-02
0,a01-058u-03
0,a01-058u-04
0,a01-058u-05
0,a01-058u-08
52,a03-043-00
52,a03-043-01
52,a03-043-02
52,a03-043-03
52,a03-043-04
52,a03-043-05
52,a03-043-06
52,a03-043-07
0,a05-073-00
0,a05-073-01
0,a05-073-04
0,a05-073-06
0,a05-073-07
0,a05-073-08
0,a05-073-09
78,a06-075-00
78,a06-075-01
78,a06-075-02
78,a06-075-03
78,a06-075-05
237,e04-062-00
237,e04-062-01
237,e04-062-03
237,e04-062-04
237,e04-062-07
90,b01-049-04
158,e04-000-00
158,e04-000-01
158,e04-000-03
158,e04-000-04
158,e04-000-05
158,e04-000-06
158,c04-008-01
158,c04-008-02
139,c02-007-00
139,c02-007-01
139,c02-007-02
139,c02-007-03
139,c02-007-06
139,c02-007-08
144,c02-049-00
144,c02-049-01
144,c02-049-03
144,c02-049-05
144,c02-049-06
144,c02-049-07
144,c02-049-08
272,f04-004-00
272,f04-004-02
272,f04-004-04
272,f04-004-06
47,a03-027-00
47,a03-027-04
47,a03-027-08
128,c06-027-00
128,c06-027-01
128,c06-027-02
128,c06-027-03
128,c06-027-04
128,c06-027-06
128,c06-027-07
0,a01-122u-00
0,a01-122u-01
0,a01-122u-02
0,a01-122u-03
0,a01-122u-04
0,a01-122u-06
0,a01-122u-07
0,a01-122u-08
120,b05-079-00
120,b05-079-01
120,b05-079-02
120,b05-079-03
120,b05-079-05
120,b05-079-06
120,b05-079-09
274,g04-026-06
152,c03-021c-00
152,c03-021c-01
152,c03-021c-02
152,c03-021c-03
152,c03-021c-04
152,c03-021c-05
152,c03-021c-06
152,c03-021c-08
114,b04-208-00
114,b04-208-01
108,b04-040-05
110,b04-103-00
110,b04-103-04
212,e01-029-00
212,e01-029-01
212,e01-029-02
212,e01-029-03
212,e01-029-04
212,e01-029-05
212,e01-029-06
212,e01-029-07
212,e01-029-08
0,a01-113u-00
0,a01-113u-01
0,a01-113u-05
0,a01-113u-06
0,a01-113u-07
0,a01-113u-08
0,a01-113u-10
95,b02-013-00
95,b02-013-01
95,b02-013-02
95,b02-013-03
95,b02-013-04
95,b02-013-05
95,b02-013-06
95,b02-013-08
0,a05-104-00
0,a05-104-01
0,a05-104-03
0,a05-104-04
0,a05-104-05
0,a05-104-07
0,a05-104-08
0,a01-082u-00
0,a01-082u-01
0,a01-082u-02
0,a01-082u-03
0,a01-082u-04
0,a01-082u-05
0,a01-082u-06
0,a01-082u-07
0,a01-082u-08
0,a01-082u-09
58,a04-006-00
58,a04-006-01
58,a04-006-03
58,a04-006-06
58,a04-006-07
58,a04-006-08
58,a04-006-09
155,c03-096f-00
155,c03-096f-01
155,c03-096f-02
155,c03-096f-03
155,c03-096f-04
155,c03-096f-05
155,c03-096f-06
155,c03-096f-07
160,c04-023-03
89,b01-038-01
89,b01-038-02
89,b01-038-03
89,b01-038-05
89,b01-038-06
89,b01-038-07
89,b01-038-08
89,b01-038-09
89,b01-038-10
0,a01-003u-00
0,a01-003u-01
0,a01-003u-02
0,a01-003u-03
0,a01-003u-04
0,a01-003u-05
0,a01-003u-06
0,a01-003u-07
0,a01-003u-08
0,a01-003u-09
72,a06-039-00
72,a06-039-01
72,a06-039-05
72,a06-039-07
72,a06-039-08
72,a06-039-09
72,a06-039-10
160,c04-028-03
160,c04-028-04
160,c04-028-05
160,c04-028-07
152,c03-084c-05
152,c03-084c-06
247,e07-079-00
247,e07-079-02
247,e07-079-03
247,e07-079-04
247,e07-079-07
247,e07-079-08
247,e07-079-09
0,a03-071-00
0,a03-071-01
0,a03-071-02
0,a03-071-03
0,a03-071-04
0,a03-071-06
83,a06-114-01
83,a06-114-02
83,a06-114-04
83,a06-114-05
83,a06-114-06
83,a06-114-08
214,e01-086-03
214,e01-086-05
214,e01-086-06
130,b06-059-00
130,b06-059-01
130,b06-059-03
130,b06-059-04
130,b06-059-05
130,b06-059-06
130,b06-059-07
130,b06-059-08
130,b06-059-09
0,a05-022-00
0,a05-022-01
0,a05-022-03
0,a05-022-04
0,a05-022-05
0,a05-022-06
233,e04-030-00
233,e04-030-03
233,e04-030-04
233,e04-030-05
233,e04-030-06
153,c03-087d-00
153,c03-087d-01
153,c03-087d-02
153,c03-087d-03
153,c03-087d-04
153,c03-087d-05
153,c03-087d-06
153,c03-087d-07
109,b04-066-05
6,a01-011x-00
6,a01-011x-01
6,a01-011x-02
6,a01-011x-03
6,a01-011x-04
6,a01-011x-05
6,a01-011x-06
6,a01-011x-07
6,a01-011x-08
130,c06-031-03
130,c06-031-04
130,c06-031-06
242,e04-114-00
242,e04-114-02
242,e04-114-06
242,e04-114-07
18,a01-113-06
18,a01-113-07
155,c03-087f-00
155,c03-087f-02
155,c03-087f-03
155,c03-087f-04
155,c03-087f-05
155,c03-087f-06
155,c03-087f-07
155,c03-087f-08
273,g04-007-00
273,g04-007-02
273,g04-007-03
273,g04-007-04
273,g04-007-05
273,g04-007-07
53,a03-054-00
53,a03-054-01
53,a03-054-03
53,a03-054-04
53,a03-054-05
53,a03-054-06
53,a03-054-07
53,a03-054-08
53,a03-054-09
258,f02-003-02
246,e07-012-00
246,e07-012-01
246,e07-012-02
246,e07-012-03
246,e07-012-04
246,e07-012-06
246,e07-012-07
246,e07-012-10
273,g04-095-00
273,g04-095-02
273,g04-095-05
273,g04-095-06
128,c06-128-00
128,c06-128-01
128,c06-128-02
128,c06-128-03
128,c06-128-04
128,c06-128-05
128,c06-128-07
128,c06-128-08
248,e07-094-02
248,e07-094-03
248,e07-094-04
248,e07-094-05
248,e07-094-07
133,b06-100-00
133,b06-100-01
133,b06-100-02
133,b06-100-03
133,b06-100-05
133,b06-100-06
133,b06-100-07
133,b06-100-08
133,b06-100-09
225,e02-086-08
162,c04-056-02
162,c04-056-05
162,c04-056-06
162,c04-056-07
162,c04-056-08
155,c03-021f-00
155,c03-021f-01
155,c03-021f-02
155,c03-021f-03
155,c03-021f-04
155,c03-021f-06
155,c03-021f-07
155,c03-021f-08
155,c03-021f-09
153,c03-000d-00
153,c03-000d-01
153,c03-000d-02
153,c03-000d-05
153,c03-000d-07
154,c03-021e-00
154,c03-021e-01
154,c03-021e-02
154,c03-021e-03
154,c03-021e-04
154,c03-021e-05
154,c03-021e-06
154,c03-021e-08
154,c03-021e-09
131,c06-095-03
131,c06-095-04
243,e04-127-06
94,b01-132-00
94,b01-132-01
94,b01-132-03
94,b01-132-05
94,b01-132-06
94,b01-132-07
94,b01-132-08
100,b03-025-06
89,b01-027-01
89,b01-027-02
89,b01-027-03
89,b01-027-04
89,b01-027-05
89,b01-027-06
89,b01-027-07
89,b01-027-08
58,a04-010-00
58,a04-010-01
58,a04-010-03
58,a04-010-05
58,a04-010-06
58,a04-010-07
58,a04-010-08
25,a02-024-00
25,a02-024-02
25,a02-024-03
25,a02-024-04
25,a02-024-06
12,a01-043-00
12,a01-043-01
12,a01-043-02
12,a01-043-03
12,a01-043-05
12,a01-043-06
12,a01-043-07
12,a01-043-08
60,a04-039-00
60,a04-039-05
60,a04-039-06
60,a04-039-07
60,a04-039-08
60,a04-039-09
2,a01-003-00
2,a01-003-01
2,a01-003-03
2,a01-003-05
2,a01-003-06
2,a01-003-07
0,a05-062-00
0,a05-062-01
0,a05-062-02
0,a05-062-03
0,a05-062-04
0,a05-062-05
0,a05-062-06
0,a05-062-07
0,a05-062-08
155,c03-007f-00
155,c03-007f-03
155,c03-007f-04
155,c03-007f-06
155,c03-007f-07
155,c03-007f-08
152,c03-007c-00
152,c03-007c-01
152,c03-007c-02
152,c03-007c-03
152,c03-007c-04
152,c03-007c-06
152,c03-007c-07
155,c03-003f-00
155,c03-003f-01
155,c03-003f-02
155,c03-003f-03
155,c03-003f-04
155,c03-003f-05
155,c03-003f-06
155,c03-003f-07
155,c03-003f-08
213,e01-050-00
213,e01-050-01
213,e01-050-02
213,e01-050-03
213,e01-050-06
231,e04-015-00
231,e04-015-02
231,e04-015-04
231,e04-015-05
231,e04-015-06
107,b04-020-00
107,b04-020-01
107,b04-020-03
107,b04-020-04
107,b04-020-06
107,b04-020-08
0,a05-039-00
0,a05-039-01
0,a05-039-02
0,a05-039-03
0,a05-039-04
0,a05-039-05
0,a05-039-07
0,a05-039-08
0,a05-039-09
0,a05-039-10
95,b02-035-01
95,b02-035-02
95,b02-035-03
95,b02-035-04
95,b02-035-06
95,b02-035-07
95,b02-035-08
95,b02-035-09
95,b02-035-10
14,a01-053x-00
14,a01-053x-04
14,a01-053x-05
14,a01-053x-06
14,a01-053x-07
61,a04-059-01
61,a04-059-02
61,a04-059-03
61,a04-059-05
61,a04-059-06
110,b04-081-00
110,b04-081-01
110,b04-081-03
110,b04-081-04
110,b04-081-05
246,e07-061-00
246,e07-061-01
246,e07-061-02
246,e07-061-03
246,e07-061-05
246,e07-061-06
246,e07-061-07
246,e07-061-08
246,e07-061-09
123,c06-100-00
123,c06-100-01
123,c06-100-02
123,c06-100-03
123,c06-100-04
123,c06-100-07
114,b04-202-00
114,b04-202-05
114,b04-202-06
273,f04-007-00
273,f04-007-02
273,f04-007-03
273,f04-007-04
273,f04-007-05
273,f04-007-06
129,c06-103-01
129,c06-103-02
129,c06-103-04
129,c06-103-05
129,c06-103-06
129,c06-103-07
129,c06-103-08
217,f01-139-02
217,f01-139-06
12,a01-049-00
12,a01-049-01
12,a01-049-04
12,a01-049-05
12,a01-049-06
12,a01-049-07
12,a01-049-09
12,a01-049-10
92,b01-094-00
92,b01-094-01
92,b01-094-02
92,b01-094-03
92,b01-094-04
92,b01-094-05
92,b01-094-06
92,b01-094-07
126,b06-110-02
126,b06-110-06
66,a06-000-00
66,a06-000-01
66,a06-000-02
66,a06-000-03
66,a06-000-04
66,a06-000-05
66,a06-000-06
152,c03-003c-00
152,c03-003c-02
152,c03-003c-03
152,c03-003c-04
152,c03-003c-05
152,c03-003c-06
117,b05-050-00
117,b05-050-01
117,b05-050-02
117,b05-050-03
117,b05-050-05
117,b05-050-06
117,b05-050-07
25,a02-027-00
25,a02-027-03
25,a02-027-07
25,a02-027-08
140,c02-012-00
140,c02-012-01
140,c02-012-03
140,c02-012-06
140,c02-012-08
140,c02-012-09
0,a05-080-00
0,a05-080-01
0,a05-080-02
0,a05-080-03
0,a05-080-06
0,a05-080-07
0,a05-080-08
127,b06-053-00
127,b06-053-01
127,b06-053-02
127,b06-053-04
127,b06-053-05
127,b06-053-06
127,b06-053-07
127,b06-053-08
127,b06-053-09
127,b06-053-10
16,a01-102-00
16,a01-102-01
16,a01-102-02
16,a01-102-03
16,a01-102-04
16,a01-102-07
16,a01-102-08
16,a01-102-09
150,c03-094a-01
150,c03-094a-02
150,c03-094a-04
150,c03-094a-06
150,c03-094a-08
90,b01-053-03
90,b01-053-04
90,b01-053-05
90,b01-053-06
163,c04-061-00
163,c04-061-01
163,c04-061-02
163,c04-061-04
163,c04-061-05
163,c04-061-06
