writer_id,line_id
000,a05-025-04
000,a05-025-05
000,a05-025-06
000,a05-025-07
000,a05-025-08
000,a05-025-09
025,a02-017-00
025,a02-017-01
025,a02-017-02
025,a02-017-04
025,a02-017-05
025,a02-017-06
025,a02-017-07
139,c02-017-00
139,c02-017-01
139,c02-017-02
139,c02-017-03
139,c02-017-04
139,c02-017-05
139,c02-017-06
139,c02-017-07
139,c02-017-08
139,c02-017-09
150,c03-084a-00
150,c03-084a-02
150,c03-084a-03
150,c03-084a-04
150,c03-084a-05
150,c03-084a-06
150,c03-084a-07
037,a02-111-00
037,a02-111-01
037,a02-111-02
037,a02-111-03
037,a02-111-04
037,a02-111-05
037,a02-111-07
037,a02-111-08
037,a02-111-09
037,a02-111-10
226,e02-091-00
226,e02-091-01
226,e02-091-02
226,e02-091-03
226,e02-091-04
226,e02-091-05
226,e02-091-06
226,e02-091-07
130,c06-000-00
130,c06-000-01
130,c06-000-02
130,c06-000-03
130,c06-000-04
130,c06-000-05
155,c03-081f-00
155,c03-081f-01
155,c03-081f-02
155,c03-081f-03
155,c03-081f-04
155,c03-081f-05
155,c03-081f-06
155,c03-081f-07
155,c03-081f-08
155,c03-081f-09
121,b05-098-00
121,b05-098-01
121,b05-098-02
121,b05-098-03
121,b05-098-04
121,b05-098-05
121,b05-098-06
121,b05-098-07
121,b05-098-08
121,b05-098-09
342,g06-018k-00
342,g06-018k-01
342,g06-018k-02
342,g06-018k-03
342,g06-018k-04
342,g06-018k-05
342,g06-018k-06
342,g06-018k-07
152,c03-087c-01
152,c03-087c-03
152,c03-087c-04
152,c03-087c-05
152,c03-087c-06
152,c03-087c-07
644,r02-065-00
644,r02-065-01
644,r02-065-06
275,f04-028-01
275,f04-028-02
275,f04-028-04
275,f04-028-05
275,f04-028-06
275,f04-028-07
275,f04-028-08
275,f04-028-09
336,g06-050e-06
032,a02-067-00
032,a02-067-01
032,a02-067-02
032,a02-067-03
032,a02-067-04
032,a02-067-05
032,a02-067-06
032,a02-067-07
032,a02-067-08
032,a02-067-09
344,g06-047m-00
344,g06-047m-01
344,g06-047m-02
344,g06-047m-03
344,g06-047m-04
344,g06-047m-05
344,g06-047m-06
344,g06-047m-07
344,g06-047m-08
093,b01-118-00
093,b01-118-01
093,b01-118-03
093,b01-118-04
093,b01-118-05
093,b01-118-06
250,f01-058-00
250,f01-058-01
250,f01-058-02
250,f01-058-03
250,f01-058-04
250,f01-058-05
250,f01-058-06
250,f01-058-07
250,f01-058-08
250,f01-058-09
648,r02-081-01
648,r02-081-06
152,c03-094c-02
152,c03-094c-03
152,c03-094c-04
152,c03-094c-05
152,c03-094c-06
152,c03-094c-07
152,c03-094c-08
000,a05-044-00
000,a05-044-01
000,a05-044-02
000,a05-044-03
000,a05-044-04
000,a05-044-05
000,a05-044-06
000,a05-044-07
000,a05-044-08
000,a05-044-09
245,e07-007-00
245,e07-007-01
245,e07-007-02
245,e07-007-03
245,e07-007-05
245,e07-007-06
245,e07-007-07
037,a02-102-00
037,a02-102-01
037,a02-102-02
037,a02-102-03
037,a02-102-04
037,a02-102-05
037,a02-102-06
037,a02-102-07
339,g06-050h-02
339,g06-050h-05
339,g06-050h-07
337,g06-026f-04
091,b01-073-00
091,b01-073-01
091,b01-073-03
091,b01-073-04
091,b01-073-05
091,b01-073-06
091,b01-073-07
091,b01-073-08
091,b01-073-09
091,b01-073-10
016,a01-091-00
016,a01-091-01
016,a01-091-02
016,a01-091-03
016,a01-091-04
016,a01-091-05
016,a01-091-06
016,a01-091-07
016,a01-091-08
016,a01-091-09
338,g06-042g-04
162,c04-050-00
162,c04-050-01
162,c04-050-02
162,c04-050-03
162,c04-050-04
162,c04-050-05
162,c04-050-06
162,c04-050-07
162,c04-050-08
155,c03-000f-00
155,c03-000f-01
155,c03-000f-02
155,c03-000f-03
155,c03-000f-04
155,c03-000f-05
155,c03-000f-06
155,c03-000f-07
332,g06-018a-00
332,g06-018a-01
332,g06-018a-02
332,g06-018a-03
332,g06-018a-04
332,g06-018a-05
332,g06-018a-06
113,b04-169-00
113,b04-169-01
113,b04-169-02
113,b04-169-03
113,b04-169-04
113,b04-169-05
113,b04-169-06
153,c03-084d-00
153,c03-084d-01
153,c03-084d-02
153,c03-084d-03
153,c03-084d-05
153,c03-084d-06
153,c03-084d-07
334,g06-042c-00
334,g06-042c-01
334,g06-042c-02
334,g06-042c-03
334,g06-042c-04
334,g06-042c-05
152,c03-096c-02
152,c03-096c-03
152,c03-096c-04
152,c03-096c-05
152,c03-096c-06
263,f02-038-00
263,f02-038-01
263,f02-038-02
263,f02-038-03
263,f02-038-04
263,f02-038-05
263,f02-038-06
263,f02-038-07
263,f02-038-08
263,f02-038-09
263,f02-038-10
237,e04-068-02
237,e04-068-03
237,e04-068-04
237,e04-068-06
332,g06-011a-00
332,g06-011a-01
332,g06-011a-02
332,g06-011a-03
332,g06-011a-04
332,g06-011a-05
332,g06-011a-06
332,g06-011a-07
332,g06-011a-08
332,g06-011a-09
125,b06-008-00
125,b06-008-01
125,b06-008-02
125,b06-008-03
125,b06-008-04
125,b06-008-05
125,b06-008-06
125,b06-008-07
125,b06-008-08
125,b06-008-09
248,e07-098-01
248,e07-098-02
248,e07-098-03
248,e07-098-04
248,e07-098-05
248,e07-098-06
248,e07-098-07
248,e07-098-08
248,e07-098-09
064,a04-099-00
064,a04-099-01
064,a04-099-02
064,a04-099-03
064,a04-099-04
064,a04-099-05
064,a04-099-06
064,a04-099-07
064,a04-099-08
064,a04-099-09
064,a04-099-10
000,a05-121-00
000,a05-121-01
000,a05-121-02
000,a05-121-03
000,a05-121-04
000,a05-121-05
000,a05-121-06
000,a05-121-07
000,a05-121-08
344,g06-037m-00
344,g06-037m-01
344,g06-037m-02
344,g06-037m-03
344,g06-037m-04
344,g06-037m-05
344,g06-037m-06
344,g06-037m-07
344,g06-037m-08
344,g06-037m-09
344,g06-037m-10
335,g06-047d-00
335,g06-047d-02
335,g06-047d-04
250,f01-053-00
250,f01-053-01
250,f01-053-02
250,f01-053-03
250,f01-053-04
250,f01-053-05
250,f01-053-06
250,f01-053-07
000,a01-043u-00
000,a01-043u-01
000,a01-043u-02
000,a01-043u-03
000,a01-043u-04
000,a01-043u-05
000,a01-043u-06
000,a01-043u-07
000,a01-043u-08
256,f01-147-00
130,b06-032-00
130,b06-032-01
130,b06-032-02
130,b06-032-03
130,b06-032-04
130,b06-032-05
130,b06-032-06
332,g06-042a-00
332,g06-042a-01
332,g06-042a-02
332,g06-042a-03
332,g06-042a-04
332,g06-042a-05
332,g06-026a-00
332,g06-026a-01
332,g06-026a-02
332,g06-026a-03
332,g06-026a-05
654,r02-137-00
654,r02-137-01
654,r02-137-02
654,r02-137-03
654,r02-137-04
654,r02-137-05
654,r02-137-06
654,r02-137-07
654,r02-137-08
653,r02-131-05
665,r03-084-00
665,r03-084-01
665,r03-084-02
665,r03-084-03
665,r03-084-04
665,r03-084-05
665,r03-084-06
665,r03-084-07
665,r03-084-08
665,r03-084-09
150,c03-000a-00
150,c03-000a-01
150,c03-000a-02
150,c03-000a-03
150,c03-000a-04
150,c03-000a-05
150,c03-000a-06
343,g06-047l-00
343,g06-047l-02
343,g06-047l-03
343,g06-047l-04
343,g06-047l-06
217,g01-000-00
217,g01-000-01
217,g01-000-03
217,g01-000-04
217,g01-000-06
217,g01-000-07
241,e04-095-00
241,e04-095-01
241,e04-095-02
241,e04-095-03
241,e04-095-04
241,e04-095-05
241,e04-095-06
029,a02-053-02
029,a02-053-05
029,a02-053-06
029,a02-053-07
216,e01-113-00
216,e01-113-01
216,e01-113-02
216,e01-113-03
216,e01-113-04
216,e01-113-05
216,e01-113-06
000,a01-049u-00
000,a01-049u-01
000,a01-049u-02
000,a01-049u-03
000,a01-049u-04
000,a01-049u-05
000,a01-049u-06
000,a01-049u-07
000,a01-049u-08
000,a01-049u-09
000,a01-049u-10
670,r06-062-00
670,r06-062-01
670,r06-062-02
670,r06-062-03
670,r06-062-04
670,r06-062-05
670,r06-062-06
670,r06-062-07
670,r06-062-08
090,b01-044-01
090,b01-044-02
090,b01-044-05
090,b01-044-06
093,b01-122-00
093,b01-122-01
093,b01-122-02
093,b01-122-03
093,b01-122-04
093,b01-122-05
093,b01-122-07
093,b01-122-08
094,b01-127-00
094,b01-127-01
094,b01-127-02
094,b01-127-04
094,b01-127-05
094,b01-127-06
094,b01-127-07
094,b01-127-08
339,g06-011h-01
339,g06-011h-02
339,g06-011h-03
339,g06-011h-04
339,g06-011h-05
339,g06-011h-06
339,g06-011h-07
339,g06-011h-08
339,g06-011h-09
247,e07-076-00
247,e07-076-01
247,e07-076-02
247,e07-076-03
247,e07-076-04
247,e07-076-05
247,e07-076-06
247,e07-076-07
247,e07-076-08
247,e07-076-09
147,c02-078-00
147,c02-078-01
147,c02-078-02
147,c02-078-03
147,c02-078-04
147,c02-078-05
147,c02-078-06
147,c02-078-07
147,c02-078-08
147,c02-078-09
068,a06-014-00
068,a06-014-01
068,a06-014-02
068,a06-014-03
068,a06-014-04
068,a06-014-05
068,a06-014-06
068,a06-014-07
068,a06-014-08
068,a06-014-09
332,g06-050a-00
332,g06-050a-03
332,g06-050a-04
332,g06-050a-05
332,g06-050a-06
332,g06-050a-07
099,b02-105-00
099,b02-105-01
099,b02-105-02
099,b02-105-03
099,b02-105-04
099,b02-105-05
026,a02-090-01
026,a02-090-03
026,a02-090-04
026,a02-090-05
248,e07-108-00
248,e07-108-01
248,e07-108-02
248,e07-108-03
248,e07-108-04
248,e07-108-05
248,e07-108-06
248,e07-108-07
248,e07-108-08
248,e07-108-09
133,c06-043-00
133,c06-043-01
133,c06-043-02
133,c06-043-03
133,c06-043-04
133,c06-043-05
133,c06-043-06
133,c06-043-07
133,c06-043-08
133,c06-043-09
333,g06-047b-00
333,g06-047b-01
333,g06-047b-02
333,g06-047b-03
333,g06-047b-04
333,g06-047b-05
333,g06-047b-06
333,g06-047b-07
037,a03-047-00
037,a03-047-01
037,a03-047-02
037,a03-047-03
037,a03-047-04
037,a03-047-05
037,a03-047-06
037,a03-047-07
037,a03-047-08
037,a03-047-09
026,a02-093-00
026,a02-093-02
026,a02-093-05
026,a02-093-06
151,c03-007b-00
151,c03-007b-01
151,c03-007b-03
151,c03-007b-04
151,c03-007b-06
000,a01-049x-00
000,a01-049x-01
000,a01-049x-04
000,a01-049x-05
000,a01-049x-06
000,a01-049x-07
000,a01-049x-08
000,a01-049x-10
000,a01-128u-00
000,a01-128u-01
000,a01-128u-02
000,a01-128u-03
000,a01-128u-04
000,a01-128u-05
000,a01-128u-06
000,a01-128u-07
000,a01-128u-08
000,a01-128u-09
000,a01-128u-10
020,a01-132-00
020,a01-132-01
020,a01-132-02
020,a01-132-03
020,a01-132-04
020,a01-132-05
020,a01-132-06
020,a01-132-08
020,a01-132-09
020,a01-132-10
039,a02-120-00
039,a02-120-01
039,a02-120-02
039,a02-120-03
039,a02-120-04
039,a02-120-05
039,a02-120-06
039,a02-120-07
039,a02-120-08
039,a02-120-09
039,a02-120-10
339,g06-018h-04
339,g06-018h-05
339,g06-018h-06
076,a06-064-00
076,a06-064-01
076,a06-064-02
076,a06-064-03
076,a06-064-04
076,a06-064-05
076,a06-064-06
076,a06-064-07
076,a06-064-08
076,a06-064-09
011,a01-043x-00
011,a01-043x-01
011,a01-043x-04
011,a01-043x-05
011,a01-043x-06
011,a01-043x-07
056,a03-066-00
056,a03-066-01
056,a03-066-02
056,a03-066-03
056,a03-066-04
056,a03-066-05
056,a03-066-06
056,a03-066-07
248,e07-101-00
248,e07-101-02
248,e07-101-04
248,e07-101-05
248,e07-101-06
248,e07-101-07
248,e07-101-08
248,e07-101-09
241,e04-091-00
241,e04-091-01
241,e04-091-02
241,e04-091-03
241,e04-091-04
241,e04-091-05
075,a06-057-05
233,e04-026-00
233,e04-026-01
233,e04-026-03
233,e04-026-06
671,r06-130-00
671,r06-130-01
671,r06-130-02
671,r06-130-03
671,r06-130-04
671,r06-130-05
671,r06-130-06
671,r06-130-07
671,r06-130-08
671,r06-130-09
061,a04-050-01
061,a04-050-03
061,a04-050-05
114,b04-195-00
114,b04-195-01
114,b04-195-02
114,b04-195-03
114,b04-195-04
114,b04-195-05
114,b04-195-06
229,e02-117-00
229,e02-117-01
229,e02-117-02
229,e02-117-03
229,e02-117-05
229,e02-117-06
229,e02-117-07
229,e02-117-08
000,a03-080-00
000,a03-080-01
000,a03-080-02
000,a03-080-03
000,a03-080-04
000,a03-080-05
000,a03-080-06
000,a03-080-07
000,a03-080-08
000,a03-080-09
330,g04-104-00
330,g04-104-02
330,g04-104-07
330,g04-104-08
025,a02-020-00
025,a02-020-03
025,a02-020-05
640,r02-013-00
640,r02-013-01
640,r02-013-02
640,r02-013-03
640,r02-013-04
640,r02-013-05
640,r02-013-06
640,r02-013-07
640,r02-013-08
640,r02-013-09
640,r02-013-10
640,r02-013-11
062,a04-066-00
062,a04-066-01
062,a04-066-02
062,a04-066-04
062,a04-066-05
062,a04-066-06
062,a04-066-07
273,g04-011-04
273,g04-011-05
273,g04-011-07
154,c03-007e-00
154,c03-007e-01
154,c03-007e-02
154,c03-007e-03
154,c03-007e-04
154,c03-007e-05
154,c03-007e-06
154,c03-007e-07
146,c02-059-00
146,c02-059-01
146,c02-059-02
146,c02-059-03
146,c02-059-04
146,c02-059-05
146,c02-059-07
146,c02-059-09
146,c02-059-10
151,c03-096b-00
151,c03-096b-01
151,c03-096b-02
151,c03-096b-03
151,c03-096b-04
151,c03-096b-05
151,c03-096b-06
151,c03-096b-07
344,g06-042m-00
344,g06-042m-01
344,g06-042m-02
344,g06-042m-03
344,g06-042m-04
344,g06-042m-05
344,g06-042m-06
110,b04-096-00
110,b04-096-01
110,b04-096-02
110,b04-096-04
110,b04-096-05
110,b04-096-06
670,r06-041-00
670,r06-041-01
670,r06-041-02
670,r06-041-03
670,r06-041-04
670,r06-041-05
670,r06-041-06
670,r06-041-07
015,a01-063x-00
015,a01-063x-01
015,a01-063x-02
015,a01-063x-03
015,a01-063x-04
015,a01-063x-05
015,a01-063x-06
015,a01-063x-07
015,a01-063x-08
015,a01-063x-09
136,c01-066-00
136,c01-066-01
136,c01-066-02
136,c01-066-03
136,c01-066-04
136,c01-066-05
136,c01-066-06
136,c01-066-07
136,c01-066-08
136,c01-066-09
273,g04-014-00
273,g04-014-01
273,g04-014-02
273,g04-014-03
273,g04-014-04
273,g04-014-05
344,g06-026m-00
344,g06-026m-01
344,g06-026m-02
344,g06-026m-03
344,g06-026m-05
344,g06-026m-06
213,e01-059-00
213,e01-059-01
213,e01-059-02
213,e01-059-04
213,e01-059-05
213,e01-059-06
009,a01-020-00
009,a01-020-01
009,a01-020-02
009,a01-020-03
009,a01-020-04
009,a01-020-05
009,a01-020-06
009,a01-020-07
009,a01-020-08
153,c03-021d-00
153,c03-021d-01
153,c03-021d-02
153,c03-021d-03
153,c03-021d-04
153,c03-021d-05
153,c03-021d-06
153,c03-021d-07
153,c03-021d-09
085,a06-147-02
085,a06-147-06
215,e01-092-00
215,e01-092-01
215,e01-092-02
215,e01-092-03
215,e01-092-04
215,e01-092-05
215,e01-092-06
215,e01-092-07
151,c03-000b-00
151,c03-000b-02
151,c03-000b-03
000,a05-113-00
000,a05-113-01
000,a05-113-02
000,a05-113-03
000,a05-113-04
000,a05-113-05
000,a05-113-06
000,a05-113-07
000,a05-113-08
259,f02-017-00
259,f02-017-01
259,f02-017-02
259,f02-017-03
259,f02-017-04
259,f02-017-05
259,f02-017-06
259,f02-017-07
259,f02-017-08
063,a04-089-00
063,a04-089-01
063,a04-089-02
063,a04-089-03
063,a04-089-04
063,a04-089-05
063,a04-089-06
063,a04-089-07
063,a04-089-08
063,a04-089-09
071,a06-036-00
071,a06-036-01
071,a06-036-02
071,a06-036-03
071,a06-036-04
071,a06-036-06
071,a06-036-07
667,r03-096-05
667,r03-096-06
125,c06-020-00
125,c06-020-01
125,c06-020-02
125,c06-020-03
125,c06-020-04
125,c06-020-05
125,c06-020-06
125,c06-020-07
635,r06-143-00
635,r06-143-01
635,r06-143-03
635,r06-143-04
239,e04-083-00
239,e04-083-01
239,e04-083-03
239,e04-083-04
239,e04-083-05
239,e04-083-06
211,e01-025-00
211,e01-025-01
211,e01-025-02
211,e01-025-03
211,e01-025-04
211,e01-025-05
211,e01-025-06
211,e01-025-07
211,e01-025-08
211,e01-025-09
117,b05-038-00
117,b05-038-01
117,b05-038-02
117,b05-038-03
117,b05-038-04
117,b05-038-05
117,b05-038-06
117,b05-038-07
117,b05-038-08
266,f02-076-00
266,f02-076-01
266,f02-076-02
266,f02-076-03
266,f02-076-04
266,f02-076-05
266,f02-076-06
266,f02-076-07
266,f02-076-08
266,f02-076-09
338,g06-050g-06
642,r02-054-01
642,r02-054-04
642,r02-054-05
642,r02-054-06
154,c03-087e-00
154,c03-087e-01
154,c03-087e-02
154,c03-087e-03
154,c03-087e-04
154,c03-087e-05
154,c03-087e-06
154,c03-087e-07
154,c03-087e-08
011,a01-038x-00
011,a01-038x-01
011,a01-038x-02
333,g06-026b-00
333,g06-026b-01
333,g06-026b-02
333,g06-026b-03
333,g06-026b-04
333,g06-026b-05
333,g06-026b-06
333,g06-026b-07
333,g06-026b-08
113,b04-175-00
113,b04-175-01
113,b04-175-02
113,b04-175-04
113,b04-175-05
113,b04-175-06
113,b04-175-07
113,b04-175-08
342,g06-011k-00
342,g06-011k-01
342,g06-011k-02
342,g06-011k-04
342,g06-011k-05
342,g06-011k-06
342,g06-011k-07
342,g06-011k-08
342,g06-011k-09
112,b04-134-00
112,b04-134-01
112,b04-134-02
112,b04-134-03
112,b04-134-04
112,b04-134-05
112,b04-134-06
112,b04-134-08
000,a01-011u-00
000,a01-011u-01
000,a01-011u-02
000,a01-011u-03
000,a01-011u-04
000,a01-011u-05
000,a01-011u-06
000,a01-011u-07
000,a01-011u-08
000,a01-011u-09
010,a01-030x-00
010,a01-030x-01
010,a01-030x-02
010,a01-030x-04
010,a01-030x-05
010,a01-030x-06
010,a01-030x-07
010,a01-030x-08
666,r03-090-02
666,r03-090-03
666,r03-090-04
666,r03-090-05
666,r03-090-06
332,g06-047a-00
332,g06-047a-01
332,g06-047a-02
332,g06-047a-03
332,g06-047a-04
332,g06-047a-05
332,g06-047a-06
671,r06-103-00
671,r06-103-01
671,r06-103-02
671,r06-103-03
671,r06-103-06
671,r06-103-07
097,b02-097-01
097,b02-097-02
097,b02-097-03
097,b02-097-04
097,b02-097-05
097,b02-097-06
097,b02-097-07
635,r06-003-07
670,r06-057-00
670,r06-057-01
670,r06-057-02
670,r06-057-03
670,r06-057-04
670,r06-057-05
670,r06-057-06
670,r06-057-07
670,r06-057-08
639,r02-010-00
639,r02-010-01
639,r02-010-02
639,r02-010-03
639,r02-010-04
639,r02-010-05
639,r02-010-06
639,r02-010-07
135,c01-009-00
135,c01-009-01
135,c01-009-02
135,c01-009-03
135,c01-009-05
135,c01-009-06
135,c01-009-07
135,c01-009-08
135,c01-009-09
246,e07-066-00
246,e07-066-01
246,e07-066-02
246,e07-066-03
246,e07-066-04
246,e07-066-05
246,e07-066-06
246,e07-066-07
246,e07-066-08
153,c03-016d-00
153,c03-016d-01
153,c03-016d-02
153,c03-016d-03
153,c03-016d-04
153,c03-016d-05
153,c03-016d-07
153,c03-016d-08
153,c03-016d-09
000,a05-058-00
000,a05-058-01
000,a05-058-02
000,a05-058-03
000,a05-058-04
000,a05-058-05
000,a05-058-06
000,a05-058-07
635,r06-007-01
635,r06-007-02
635,r06-007-06
088,b01-018-00
088,b01-018-03
088,b01-018-05
088,b01-018-06
088,b01-018-07
131,b06-042-00
131,b06-042-01
131,b06-042-02
131,b06-042-03
131,b06-042-04
131,b06-042-05
131,b06-042-06
131,b06-042-07
131,b06-042-08
131,b06-042-09
131,b06-042-10
000,a05-094-00
000,a05-094-01
000,a05-094-03
000,a05-094-04
000,a05-094-05
000,a05-094-06
000,a05-094-07
000,a05-094-08
000,a05-094-09
000,a05-094-10
652,r02-127-01
652,r02-127-04
013,a01-053-00
013,a01-053-01
013,a01-053-02
013,a01-053-03
013,a01-053-04
013,a01-053-05
013,a01-053-06
013,a01-053-07
013,a01-053-08
013,a01-053-09
013,a01-053-10
003,a01-007x-00
003,a01-007x-02
003,a01-007x-03
003,a01-007x-04
003,a01-007x-05
003,a01-007x-06
151,c03-087b-00
151,c03-087b-01
151,c03-087b-02
151,c03-087b-03
151,c03-087b-04
151,c03-087b-05
151,c03-087b-06
151,c03-087b-07
019,a01-117-01
019,a01-117-02
019,a01-117-03
019,a01-117-04
019,a01-117-05
019,a01-117-07
019,a01-117-08
019,a01-117-09
028,a02-050-02
062,a04-072-00
062,a04-072-01
062,a04-072-02
062,a04-072-03
062,a04-072-04
062,a04-072-05
062,a04-072-06
062,a04-072-07
062,a04-072-08
062,a04-072-09
062,a04-072-10
133,c06-080-00
133,c06-080-01
133,c06-080-02
133,c06-080-03
133,c06-080-04
133,c06-080-05
133,c06-080-06
133,c06-080-07
133,c06-080-08
133,c06-080-09
658,r03-007-00
658,r03-007-01
658,r03-007-02
658,r03-007-03
658,r03-007-04
658,r03-007-05
658,r03-007-06
658,r03-007-07
131,c06-058-00
131,c06-058-01
131,c06-058-02
131,c06-058-03
131,c06-058-04
131,c06-058-05
131,c06-058-06
156,c03-007-00
156,c03-007-01
156,c03-007-02
156,c03-007-03
156,c03-007-04
156,c03-007-05
156,c03-007-07
151,c03-021b-06
151,c03-021b-07
087,b01-000-00
087,b01-000-01
087,b01-000-02
087,b01-000-03
087,b01-000-04
087,b01-000-05
087,b01-000-06
024,a02-012-00
024,a02-012-01
024,a02-012-02
024,a02-012-03
024,a02-012-04
024,a02-012-05
024,a02-012-06
024,a02-012-07
024,a02-012-08
024,a02-012-09
013,a01-063-00
013,a01-063-01
013,a01-063-02
013,a01-063-03
013,a01-063-04
013,a01-063-05
013,a01-063-06
013,a01-063-07
013,a01-063-08
013,a01-063-09
129,b06-027-00
129,b06-027-01
129,b06-027-02
129,b06-027-03
129,b06-027-04
129,b06-027-05
129,b06-027-06
129,b06-027-07
129,b06-027-08
129,b06-027-09
155,c03-084f-00
155,c03-084f-01
155,c03-084f-02
155,c03-084f-03
155,c03-084f-04
155,c03-084f-05
155,c03-084f-06
155,c03-084f-07
151,c03-003b-00
151,c03-003b-01
151,c03-003b-03
151,c03-003b-05
151,c03-003b-07
228,e02-100-02
228,e02-100-05
114,b04-187-01
114,b04-187-03
114,b04-187-04
114,b04-187-05
114,b04-187-06
114,b04-187-07
327,g04-081-04
161,c04-039-00
161,c04-039-01
161,c04-039-02
161,c04-039-03
161,c04-039-05
161,c04-039-06
161,c04-039-07
019,a01-128-00
019,a01-128-01
019,a01-128-07
242,e04-103-00
242,e04-103-01
242,e04-103-02
242,e04-103-03
242,e04-103-04
242,e04-103-05
242,e04-103-06
000,a05-053-00
000,a05-053-01
000,a05-053-02
000,a05-053-03
000,a05-053-04
000,a05-053-05
000,a05-053-06
000,a05-053-07
000,a05-053-08
000,a05-053-09
000,a05-053-10
212,e01-032-00
212,e01-032-01
212,e01-032-02
212,e01-032-03
212,e01-032-04
212,e01-032-05
212,e01-032-06
212,e01-032-07
212,e01-032-08
212,e01-032-09
212,e01-032-10
269,f03-182-02
269,f03-182-04
269,f03-182-05
635,p06-242-00
635,p06-242-01
635,p06-242-02
635,p06-242-06
343,g06-026l-02
219,e02-014-00
219,e02-014-01
219,e02-014-02
219,e02-014-04
219,e02-014-05
107,b04-004-00
107,b04-004-01
107,b04-004-02
107,b04-004-03
107,b04-004-04
107,b04-004-05
107,b04-004-06
107,b04-004-07
107,b04-004-08
107,b04-004-09
107,b04-004-10
154,c03-016e-00
154,c03-016e-01
154,c03-016e-02
154,c03-016e-03
154,c03-016e-04
154,c03-016e-05
154,c03-016e-06
154,c03-016e-07
154,c03-016e-08
154,c03-016e-09
154,c03-016e-10
638,r02-006-00
638,r02-006-01
638,r02-006-02
638,r02-006-03
638,r02-006-04
638,r02-006-05
638,r02-006-06
638,r02-006-07
638,r02-006-08
638,r02-006-09
080,a06-095-00
080,a06-095-01
080,a06-095-02
080,a06-095-03
080,a06-095-04
080,a06-095-05
080,a06-095-06
080,a06-095-07
080,a06-095-08
080,a06-095-09
000,a01-063u-00
000,a01-063u-01
000,a01-063u-02
000,a01-063u-03
000,a01-063u-04
000,a01-063u-06
000,a01-063u-07
000,a01-063u-08
107,b04-010-00
107,b04-010-01
107,b04-010-02
107,b04-010-03
107,b04-010-04
107,b04-010-05
107,b04-010-06
107,b04-010-07
107,b04-010-08
107,b04-010-09
107,b04-000-00
107,b04-000-01
107,b04-000-02
107,b04-000-03
107,b04-000-04
107,b04-000-05
107,b04-000-06
031,a02-062-00
031,a02-062-01
031,a02-062-02
031,a02-062-04
031,a02-062-05
031,a02-062-06
000,a05-108-00
000,a05-108-01
000,a05-108-02
000,a05-108-03
000,a05-108-04
000,a05-108-05
000,a05-108-06
000,a05-108-07
132,c06-047-00
132,c06-047-03
132,c06-047-04
132,c06-047-05
132,c06-047-06
339,g06-037h-00
339,g06-037h-01
339,g06-037h-02
339,g06-037h-04
339,g06-037h-05
339,g06-037h-07
339,g06-037h-08
339,g06-037h-09
240,k04-022-00
240,k04-022-01
240,k04-022-04
240,k04-022-05
240,k04-022-06
240,k04-022-07
124,b06-075-00
124,b06-075-01
124,b06-075-02
124,b06-075-03
124,b06-075-04
124,b06-075-05
124,b06-075-06
124,b06-075-07
124,b06-075-08
124,b06-075-09
124,b06-075-10
339,g06-045h-01
339,g06-045h-03
339,g06-045h-04
339,g06-045h-05
339,g06-045h-06
000,a05-069-00
000,a05-069-01
000,a05-069-02
000,a05-069-03
000,a05-069-04
000,a05-069-05
000,a05-069-06
000,a05-069-07
000,a05-069-08
000,a05-069-09
150,c03-096a-00
150,c03-096a-01
150,c03-096a-02
150,c03-096a-03
150,c03-096a-04
150,c03-096a-05
150,c03-096a-06
150,c03-096a-07
242,e04-109-01
242,e04-109-02
242,e04-109-03
242,e04-109-05
150,c03-021a-00
150,c03-021a-01
150,c03-021a-02
150,c03-021a-03
150,c03-021a-04
150,c03-021a-05
150,c03-021a-06
150,c03-021a-07
150,c03-021a-08
150,c03-021a-09
344,g06-018m-00
344,g06-018m-01
344,g06-018m-02
344,g06-018m-03
344,g06-018m-05
344,g06-018m-06
344,g06-018m-07
154,c03-084e-00
154,c03-084e-02
154,c03-084e-03
154,c03-084e-05
154,c03-084e-06
154,c03-084e-07
000,a01-068u-00
000,a01-068u-01
000,a01-068u-02
000,a01-068u-03
000,a01-068u-04
000,a01-068u-05
000,a01-068u-06
000,a01-068u-07
000,a01-068u-08
094,b01-136-00
094,b01-136-01
094,b01-136-02
094,b01-136-03
094,b01-136-04
094,b01-136-05
094,b01-136-06
094,b01-136-07
150,c03-016a-00
150,c03-016a-01
150,c03-016a-02
150,c03-016a-03
150,c03-016a-04
150,c03-016a-05
150,c03-016a-06
150,c03-016a-07
150,c03-016a-08
150,c03-016a-09
129,c06-138-00
129,c06-138-01
129,c06-138-02
129,c06-138-03
129,c06-138-04
129,c06-138-05
129,c06-138-06
129,c06-138-07
129,c06-138-08
129,c06-138-09
064,a04-096-00
064,a04-096-01
064,a04-096-02
064,a04-096-03
064,a04-096-04
064,a04-096-05
064,a04-096-06
064,a04-096-07
064,a04-096-08
155,c03-094f-00
155,c03-094f-01
155,c03-094f-02
155,c03-094f-03
155,c03-094f-04
155,c03-094f-05
155,c03-094f-06
155,c03-094f-07
155,c03-094f-08
155,c03-094f-09
334,g06-037c-00
334,g06-037c-01
334,g06-037c-02
334,g06-037c-04
334,g06-037c-08
334,g06-037c-09
119,b05-074-01
119,b05-074-03
119,b05-074-09
119,b05-074-10
150,c03-081a-00
150,c03-081a-01
